stn,year,mmddhh,ta,td,hm,ws,rn,re,ww,si,ss,sn,mm,dd,hh
a,F,31418,6.0,5.4,95.7,4.7,0.0,0.0,H,0.08,0.0,0.4,3,14,18
a,F,31419,5.7,4.8,93.6,4.4,0.0,0.0,H,0.01,0.0,0.4,3,14,19
a,F,31420,5.3,4.1,91.8,3.6,0.0,0.0,G,0.009166666666666667,0.0,0.4,3,14,20
a,F,31421,5.4,3.5,87.6,3.7,0.0,0.0,G,0.008333333333333333,0.0,0.4,3,14,21
a,F,31422,4.9,2.6,85.2,3.5,0.0,0.0,G,0.0075,0.0,0.4,3,14,22
a,F,31423,4.3,1.9,84.4,2.5,0.0,0.0,G,0.006666666666666666,0.0,0.4,3,14,23
a,F,31500,3.9,1.5,84.4,2.1,0.0,0.0,G,0.005833333333333334,0.0,0.4,3,15,0
a,F,31501,3.5,1.2,85.4,3.2,0.0,0.0,G,0.005,0.0,0.4,3,15,1
a,F,31502,3.2,0.8,84.1,3.0,0.0,0.0,G,0.004166666666666667,0.0,0.4,3,15,2
a,F,31503,2.6,0.3,84.5,1.2,0.0,0.0,G,0.003333333333333333,0.0,0.4,3,15,3
a,F,31504,2.2,0.3,87.4,2.1,0.0,0.0,G,0.0024999999999999996,0.0,0.4,3,15,4
a,F,31505,2.1,0.4,88.7,1.8,0.0,0.0,G,0.001666666666666667,0.0,0.4,3,15,5
a,F,31506,1.7,0.0,88.5,1.1,0.0,0.0,G,0.0008333333333333335,0.0,0.4,3,15,6
a,F,31507,1.8,0.1,88.5,0.9,0.0,0.0,G,0.0,0.0,0.4,3,15,7
a,F,31508,2.0,0.6,90.3,1.6,0.0,0.0,G,0.27,0.4,0.4,3,15,8
a,F,31509,3.7,2.0,88.3,1.7,0.0,0.0,G,0.89,1.0,0.4,3,15,9
a,F,31510,5.3,2.4,81.8,2.5,0.0,0.0,G,1.52,1.0,0.4,3,15,10
a,F,31511,6.1,2.0,75.3,3.2,0.0,0.0,G,2.02,0.9,0.4,3,15,11
a,F,31512,7.0,2.3,72.0,3.2,0.0,0.0,G,2.58,1.0,0.4,3,15,12
a,F,31513,6.9,2.2,71.8,3.6,0.0,0.0,G,2.79,1.0,0.4,3,15,13
a,F,31514,7.8,2.3,68.4,2.4,0.0,0.0,G,2.77,1.0,0.4,3,15,14
a,F,31515,9.1,1.8,59.9,2.5,0.0,0.0,G,2.45,1.0,0.4,3,15,15
a,F,31516,8.9,1.6,60.1,2.7,0.0,0.0,C,1.77,0.9,0.4,3,15,16
a,F,31517,8.4,1.2,60.3,2.6,0.0,0.0,G,0.97,0.6,0.4,3,15,17
a,F,31518,7.5,0.8,62.8,2.9,0.0,0.0,G,0.52,0.7,0.4,3,15,18
a,F,31519,6.3,1.0,68.6,2.5,0.0,0.0,G,0.05,0.0,0.4,3,15,19
a,F,31520,5.7,1.6,74.6,2.6,0.0,0.0,G,0.04583333333333334,0.0,0.4,3,15,20
a,F,31521,5.0,1.3,77.1,2.5,0.0,0.0,G,0.04166666666666667,0.0,0.4,3,15,21
a,F,31522,4.4,1.3,80.6,2.3,0.0,0.0,G,0.037500000000000006,0.0,0.4,3,15,22
a,F,31523,4.1,0.8,79.1,2.0,0.0,0.0,G,0.03333333333333334,0.0,0.4,3,15,23
a,F,31600,4.0,0.2,76.4,1.1,0.0,0.0,G,0.02916666666666667,0.0,0.4,3,16,0
a,F,31601,3.6,-0.5,74.5,0.9,0.0,0.0,G,0.025,0.0,0.4,3,16,1
a,F,31602,3.7,0.3,78.4,0.8,0.0,0.0,G,0.020833333333333336,0.0,0.4,3,16,2
a,F,31603,3.5,0.4,80.6,0.9,0.0,0.0,G,0.01666666666666667,0.0,0.4,3,16,3
a,F,31604,3.4,0.8,82.7,1.6,0.0,0.0,G,0.012500000000000004,0.0,0.4,3,16,4
a,F,31605,3.2,1.3,87.4,1.9,0.0,0.0,H,0.008333333333333338,0.0,0.4,3,16,5
a,F,31606,3.1,1.6,89.9,2.1,0.0,0.0,H,0.004166666666666673,0.0,0.4,3,16,6
a,F,31607,3.1,1.3,88.2,1.5,0.0,0.0,H,0.0,0.0,0.4,3,16,7
a,F,31608,3.3,1.4,87.5,1.8,0.0,0.0,H,0.25,0.0,0.4,3,16,8
a,F,31609,4.2,1.7,83.9,1.3,0.0,0.0,H,0.75,0.6,0.4,3,16,9
a,F,31610,5.5,1.9,78.1,1.3,0.0,0.0,G,1.3,1.0,0.4,3,16,10
a,F,31611,7.4,2.4,70.6,1.4,0.0,0.0,G,1.82,1.0,0.4,3,16,11
a,F,31612,9.7,2.3,60.0,2.5,0.0,0.0,G,2.5,1.0,0.4,3,16,12
a,F,31613,10.3,1.7,55.3,2.6,0.0,0.0,G,2.63,1.0,0.4,3,16,13
a,F,31614,11.4,2.5,54.2,2.5,0.0,0.0,G,2.62,1.0,0.4,3,16,14
a,F,31615,12.4,4.3,57.8,2.4,0.0,0.0,G,2.35,1.0,0.4,3,16,15
a,F,31616,12.8,4.3,56.4,2.5,0.0,0.0,G,1.71,1.0,0.4,3,16,16
a,F,31617,12.1,4.6,59.9,1.8,0.0,0.0,G,0.82,0.2,0.4,3,16,17
a,F,31618,11.7,3.7,58.3,0.9,0.0,0.0,G,0.34,0.0,0.4,3,16,18
a,F,31619,10.5,4.0,64.5,2.4,0.0,0.0,G,0.04,0.0,0.4,3,16,19
a,F,31620,9.0,4.1,71.5,2.7,0.0,0.0,G,0.03666666666666667,0.0,0.4,3,16,20
a,F,31621,9.0,3.9,70.3,2.2,0.0,0.0,G,0.03333333333333333,0.0,0.4,3,16,21
a,F,31622,9.3,3.8,68.4,2.4,0.0,0.0,G,0.03,0.0,0.4,3,16,22
a,F,31623,9.2,4.0,69.6,2.9,0.0,0.0,G,0.026666666666666665,0.0,0.4,3,16,23
a,F,31700,9.2,3.5,67.7,4.4,0.0,0.0,G,0.023333333333333334,0.0,0.4,3,17,0
a,F,31701,8.8,2.0,62.4,3.6,0.0,0.0,G,0.02,0.0,0.4,3,17,1
a,F,31702,8.3,1.0,60.2,4.5,0.0,0.0,C,0.016666666666666666,0.0,0.4,3,17,2
a,F,31703,7.8,1.1,62.8,4.1,0.0,0.0,G,0.013333333333333332,0.0,0.4,3,17,3
a,F,31704,7.5,1.2,64.4,2.7,0.0,0.0,G,0.009999999999999998,0.0,0.4,3,17,4
a,F,31705,7.3,1.0,64.3,3.3,0.0,0.0,G,0.006666666666666668,0.0,0.4,3,17,5
a,F,31706,7.0,0.9,65.2,3.1,0.0,0.0,G,0.003333333333333334,0.0,0.4,3,17,6
a,F,31707,6.8,0.9,65.9,3.3,0.0,0.0,G,0.0,0.0,0.4,3,17,7
a,F,31708,7.0,1.1,65.9,4.9,0.0,0.0,G,0.09,0.0,0.4,3,17,8
a,F,31709,7.1,1.2,66.5,4.4,0.0,0.0,G,0.28,0.0,0.4,3,17,9
a,F,31710,7.5,1.6,66.2,3.9,0.0,0.0,G,0.63,0.0,0.4,3,17,10
a,F,31711,8.5,2.1,64.3,4.0,0.0,0.0,G,1.27,0.1,0.4,3,17,11
a,F,31712,10.3,2.7,59.2,2.7,0.0,0.0,G,1.83,0.5,0.4,3,17,12
a,F,31713,11.7,2.6,53.9,2.8,0.0,0.0,G,1.15,0.0,0.4,3,17,13
a,F,31714,12.9,2.8,50.5,2.2,0.0,0.0,G,1.31,0.0,0.4,3,17,14
a,F,31715,13.3,2.5,48.0,1.9,0.0,0.0,C,0.61,0.0,0.4,3,17,15
a,F,31716,12.7,2.9,51.4,2.3,0.0,0.0,G,0.55,0.0,0.4,3,17,16
a,F,31717,11.9,3.2,55.1,1.8,0.0,0.0,G,0.43,0.0,0.4,3,17,17
a,F,31718,11.0,3.2,58.9,2.3,0.0,0.0,G,0.14,0.0,0.4,3,17,18
a,F,31719,10.4,3.4,61.8,1.9,0.0,0.0,G,0.01,0.0,0.4,3,17,19
a,F,31720,10.3,3.8,64.0,1.0,0.0,0.0,G,0.009166666666666667,0.0,0.4,3,17,20
a,F,31721,10.2,4.4,67.4,1.5,0.1,5.0,R,0.008333333333333333,0.0,0.4,3,17,21
a,F,31722,10.0,4.7,70.0,2.1,0.0,0.0,R,0.0075,0.0,0.4,3,17,22
a,F,31723,9.4,3.2,65.3,5.1,0.0,0.0,R,0.006666666666666666,0.0,0.4,3,17,23
a,F,31800,8.6,2.7,66.4,5.8,0.0,0.0,R,0.005833333333333334,0.0,0.4,3,18,0
a,F,31801,7.7,2.9,71.2,4.5,0.0,0.0,R,0.005,0.0,0.4,3,18,1
a,F,31802,7.5,2.5,70.7,4.2,0.0,0.0,R,0.004166666666666667,0.0,0.4,3,18,2
a,F,31803,7.4,2.1,69.1,4.8,0.0,0.0,R,0.003333333333333333,0.0,0.4,3,18,3
a,F,31804,7.4,1.5,66.4,5.5,0.0,0.0,R,0.0024999999999999996,0.0,0.4,3,18,4
a,F,31805,7.4,0.9,63.0,5.5,0.0,0.0,C,0.001666666666666667,0.0,0.4,3,18,5
a,F,31806,7.5,0.2,59.9,6.0,0.0,0.0,C,0.0008333333333333335,0.0,0.4,3,18,6
a,F,31807,7.5,0.1,59.6,5.5,0.0,0.0,C,0.0,0.0,0.4,3,18,7
a,F,31808,7.5,0.3,60.3,5.4,0.0,0.0,R,0.1,0.0,0.4,3,18,8
a,F,31809,7.3,0.7,63.1,5.5,0.0,0.0,R,0.36,0.0,0.4,3,18,9
a,F,31810,7.7,0.3,59.3,4.9,0.0,0.0,C,0.55,0.0,0.4,3,18,10
a,F,31811,8.2,-0.3,54.9,5.0,0.0,0.0,C,0.54,0.0,0.4,3,18,11
a,F,31812,8.7,-0.7,51.5,5.3,0.0,0.0,C,0.9,0.0,0.4,3,18,12
a,F,31813,9.0,-0.7,50.6,5.0,0.0,0.0,C,0.73,0.0,0.4,3,18,13
a,F,31814,9.0,-0.5,51.4,4.3,0.0,0.0,C,0.45,0.0,0.4,3,18,14
a,F,31815,9.0,-0.6,51.1,4.6,0.0,0.0,C,0.56,0.0,0.4,3,18,15
a,F,31816,9.2,-0.5,50.8,3.8,0.0,0.0,C,0.4,0.0,0.4,3,18,16
a,F,31817,9.1,-0.7,50.4,3.7,0.0,0.0,C,0.2,0.0,0.4,3,18,17
a,F,31818,8.7,-1.2,49.6,4.1,0.0,0.0,C,0.19,0.0,0.4,3,18,18
a,F,31819,8.4,-1.5,49.6,4.8,0.0,0.0,C,0.04,0.0,0.4,3,18,19
a,F,31820,7.9,-1.9,50.0,4.4,0.0,0.0,C,0.03666666666666667,0.0,0.4,3,18,20
a,F,31821,7.4,-2.2,50.7,4.2,0.0,0.0,C,0.03333333333333333,0.0,0.4,3,18,21
a,F,31822,7.0,-2.2,51.9,3.7,0.0,0.0,C,0.03,0.0,0.4,3,18,22
a,F,31823,6.7,-2.2,53.1,3.7,0.0,0.0,C,0.026666666666666665,0.0,0.4,3,18,23
a,F,31900,6.5,-2.4,53.2,4.7,0.0,0.0,C,0.023333333333333334,0.0,0.4,3,19,0
a,F,31901,6.2,-2.3,54.5,4.1,0.0,0.0,C,0.02,0.0,0.4,3,19,1
a,F,31902,5.9,-2.2,56.0,3.2,0.0,0.0,R,0.016666666666666666,0.0,0.4,3,19,2
a,F,31903,4.8,-0.1,70.7,3.6,0.8,37.0,R,0.013333333333333332,0.0,0.4,3,19,3
a,F,31904,3.4,0.9,83.6,3.8,1.3,51.0,R,0.009999999999999998,0.0,0.4,3,19,4
a,F,31905,2.6,0.8,87.8,3.2,2.0,60.0,R,0.006666666666666668,0.0,0.4,3,19,5
a,F,31906,1.8,0.3,89.5,2.2,2.5,60.0,R,0.003333333333333334,0.0,0.4,3,19,6
a,F,31907,1.6,0.3,91.0,2.9,1.4,60.0,R,0.0,0.0,0.4,3,19,7
a,F,31908,1.6,0.5,92.2,3.3,0.9,49.0,R,0.03,0.0,0.4,3,19,8
a,F,31909,1.8,0.7,92.9,3.0,1.0,41.0,R,0.1,0.0,0.4,3,19,9
a,F,31910,2.2,1.2,93.4,3.3,0.5,9.0,R,0.18,0.0,0.4,3,19,10
a,F,31911,2.7,1.7,93.2,1.7,0.6,29.0,R,0.17,0.0,0.4,3,19,11
a,F,31912,3.0,1.8,91.7,2.8,0.8,45.0,R,0.34,0.0,0.4,3,19,12
a,F,31913,3.0,1.7,91.1,4.4,0.2,1.0,R,0.76,0.0,0.4,3,19,13
a,F,31914,3.9,2.0,87.7,3.1,0.0,0.0,C,0.69,0.0,0.4,3,19,14
a,F,31915,4.3,1.7,83.3,2.3,0.0,0.0,R,0.23,0.0,0.4,3,19,15
a,F,31916,4.7,1.7,80.7,1.8,0.0,0.0,C,0.32,0.0,0.4,3,19,16
a,F,31917,5.3,1.6,77.4,3.1,0.0,0.0,C,0.32,0.0,0.4,3,19,17
a,F,31918,5.4,1.5,75.5,3.8,0.0,0.0,C,0.15,0.0,0.4,3,19,18
a,F,31919,5.3,1.1,74.2,3.6,0.0,0.0,C,0.04,0.0,0.4,3,19,19
a,F,31920,5.2,1.0,74.4,3.2,0.0,0.0,C,0.03666666666666667,0.0,0.4,3,19,20
a,F,31921,4.9,0.5,73.5,2.8,0.0,0.0,C,0.03333333333333333,0.0,0.4,3,19,21
a,F,31922,4.6,-0.5,69.6,2.2,0.0,0.0,C,0.03,0.0,0.4,3,19,22
a,F,31923,4.3,0.1,74.4,0.9,0.0,0.0,C,0.026666666666666665,0.0,0.4,3,19,23
a,F,32000,4.0,0.4,77.4,1.8,0.0,0.0,C,0.023333333333333334,0.0,0.4,3,20,0
a,F,32001,3.5,0.7,81.9,2.3,0.0,0.0,G,0.02,0.0,0.4,3,20,1
a,F,32002,3.8,1.8,86.7,2.5,0.0,0.0,H,0.016666666666666666,0.0,0.4,3,20,2
a,F,32003,3.9,1.4,83.7,2.1,0.0,0.0,G,0.013333333333333332,0.0,0.4,3,20,3
a,F,32004,3.8,1.3,84.0,2.1,0.0,0.0,H,0.009999999999999998,0.0,0.4,3,20,4
a,F,32005,3.7,1.6,86.1,1.8,0.0,0.0,H,0.006666666666666668,0.0,0.4,3,20,5
a,F,32006,3.7,1.8,87.2,1.8,0.0,0.0,H,0.003333333333333334,0.0,0.4,3,20,6
a,F,32007,3.7,2.0,88.6,1.5,0.0,0.0,H,0.0,0.0,0.4,3,20,7
a,F,32008,3.8,2.0,88.2,1.2,0.0,0.0,H,0.25,0.0,0.4,3,20,8
a,F,32009,3.9,1.4,83.7,2.3,0.0,0.0,G,0.71,0.4,0.4,3,20,9
a,F,32010,4.6,0.9,77.2,2.6,0.0,0.0,C,1.36,0.6,0.4,3,20,10
a,F,32011,5.5,0.3,68.9,3.2,0.0,0.0,C,1.84,0.6,0.4,3,20,11
a,F,32012,6.1,-0.7,62.0,4.2,0.0,0.0,C,2.46,0.9,0.4,3,20,12
a,F,32013,6.4,-2.1,54.4,4.6,0.0,0.0,C,2.94,1.0,0.4,3,20,13
a,F,32014,6.8,-2.0,53.4,3.9,0.0,0.0,C,2.57,1.0,0.4,3,20,14
a,F,32015,7.1,-3.4,47.3,4.2,0.0,0.0,C,2.41,1.0,0.4,3,20,15
a,F,32016,7.1,-4.2,44.6,4.6,0.0,0.0,C,2.16,1.0,0.4,3,20,16
a,F,32017,6.5,-3.3,49.5,4.3,0.0,0.0,C,1.46,1.0,0.4,3,20,17
a,F,32018,5.8,-2.8,54.2,3.7,0.0,0.0,C,0.7,1.0,0.4,3,20,18
a,F,32019,4.8,-2.8,57.9,3.3,0.0,0.0,C,0.11,0.4,0.4,3,20,19
a,F,32020,4.1,-2.3,62.9,3.5,0.0,0.0,C,0.10250000000000001,0.3666666666666667,0.4,3,20,20
a,F,32021,4.0,-3.5,58.3,3.2,0.0,0.0,C,0.095,0.33333333333333337,0.4,3,20,21
a,F,32022,3.4,-7.2,46.0,3.2,0.0,0.0,C,0.0875,0.30000000000000004,0.4,3,20,22
a,F,32023,2.9,-7.1,47.6,3.9,0.0,0.0,C,0.08,0.2666666666666667,0.4,3,20,23
a,F,32100,2.3,-6.1,54.1,3.2,0.0,0.0,C,0.07250000000000001,0.23333333333333336,0.4,3,21,0
a,F,32101,1.8,-6.0,56.3,3.2,0.0,0.0,C,0.065,0.2,0.4,3,21,1
a,F,32102,1.5,-6.3,56.0,3.5,0.0,0.0,C,0.0575,0.16666666666666669,0.4,3,21,2
a,F,32103,1.5,-6.7,54.5,3.7,0.0,0.0,C,0.05,0.13333333333333336,0.4,3,21,3
a,F,32104,1.2,-6.8,55.5,2.9,0.0,0.0,C,0.042499999999999996,0.10000000000000003,0.4,3,21,4
a,F,32105,0.9,-7.5,53.1,3.3,0.0,0.0,C,0.035,0.06666666666666671,0.4,3,21,5
a,F,32106,0.8,-7.5,54.1,2.9,0.0,0.0,C,0.02750000000000001,0.03333333333333338,0.4,3,21,6
a,F,32107,0.6,-7.4,55.2,2.2,0.0,0.0,C,0.02,0.0,0.4,3,21,7
a,F,32108,0.7,-7.2,55.5,1.4,0.0,0.0,C,0.26,0.2,0.4,3,21,8
a,F,32109,2.5,-6.7,50.9,1.9,0.0,0.0,C,1.07,1.0,0.4,3,21,9
a,F,32110,4.5,-7.4,41.7,2.5,0.0,0.0,C,1.78,1.0,0.4,3,21,10
a,F,32111,6.2,-5.9,41.7,2.6,0.0,0.0,C,2.35,1.0,0.4,3,21,11
a,F,32112,5.9,-4.5,47.2,3.1,0.0,0.0,C,2.16,1.0,0.4,3,21,12
a,F,32113,6.6,-5.2,42.8,2.8,0.0,0.0,C,2.49,1.0,0.4,3,21,13
a,F,32114,7.5,-5.8,38.4,2.8,0.0,0.0,C,2.34,1.0,0.4,3,21,14
a,F,32115,7.8,-5.9,37.1,2.7,0.0,0.0,C,1.48,0.3,0.4,3,21,15
a,F,32116,7.3,-6.5,37.1,3.7,0.0,0.0,C,1.07,0.0,0.4,3,21,16
a,F,32117,6.6,-5.3,42.6,3.2,0.0,0.0,C,0.59,0.0,0.4,3,21,17
a,F,32118,6.1,-6.5,40.1,2.7,0.0,0.0,C,0.31,0.0,0.4,3,21,18
a,F,32119,5.2,-6.9,41.4,2.8,0.0,0.0,C,0.04,0.0,0.4,3,21,19
a,F,32120,4.6,-4.0,53.7,3.3,0.0,0.0,C,0.0375,0.0,0.4,3,21,20
a,F,32121,4.7,-4.2,52.8,3.5,0.0,0.0,C,0.035,0.0,0.4,3,21,21
a,F,32122,5.0,-7.2,41.1,3.9,0.0,0.0,C,0.0325,0.0,0.4,3,21,22
a,F,32123,4.8,-4.7,50.2,4.8,0.0,0.0,C,0.03,0.0,0.4,3,21,23
a,F,32200,4.4,-2.9,59.3,3.2,0.0,0.0,C,0.0275,0.0,0.4,3,22,0
a,F,32201,4.0,-3.6,57.5,3.1,0.0,0.0,C,0.025,0.0,0.4,3,22,1
a,F,32202,3.9,-5.3,51.0,4.3,0.0,0.0,C,0.0225,0.0,0.4,3,22,2
a,F,32203,3.5,-6.0,49.8,3.4,0.0,0.0,C,0.02,0.0,0.4,3,22,3
a,F,32204,3.1,-6.3,50.1,2.9,0.0,0.0,C,0.0175,0.0,0.4,3,22,4
a,F,32205,2.9,-6.4,50.4,3.3,0.0,0.0,C,0.015,0.0,0.4,3,22,5
a,F,32206,2.8,-5.4,55.1,3.2,0.0,0.0,C,0.0125,0.0,0.4,3,22,6
a,F,32207,2.3,-4.9,58.7,2.9,0.0,0.0,C,0.01,0.0,0.4,3,22,7
a,F,32208,2.7,-4.3,60.1,2.8,0.0,0.0,C,0.4,0.8,0.4,3,22,8
a,F,32209,3.8,-3.6,58.2,3.4,0.0,0.0,C,1.12,1.0,0.4,3,22,9
a,F,32210,5.1,-3.2,55.0,3.0,0.0,0.0,C,1.8,1.0,0.4,3,22,10
a,F,32211,5.9,-2.9,53.3,3.0,0.0,0.0,C,2.39,1.0,0.4,3,22,11
a,F,32212,6.7,-2.4,52.0,3.9,0.0,0.0,C,2.84,1.0,0.4,3,22,12
a,F,32213,7.8,-2.1,49.5,3.6,0.0,0.0,C,3.02,1.0,0.4,3,22,13
a,F,32214,8.9,-1.7,47.4,3.8,0.0,0.0,C,2.96,1.0,0.4,3,22,14
a,F,32215,10.1,-2.1,42.4,3.5,0.0,0.0,C,2.59,1.0,0.4,3,22,15
a,F,32216,10.3,-0.6,47.0,3.7,0.0,0.0,C,2.02,1.0,0.4,3,22,16
a,F,32217,9.7,-0.5,48.9,3.5,0.0,0.0,G,1.37,1.0,0.4,3,22,17
a,F,32218,8.8,-0.7,51.3,2.9,0.0,0.0,C,0.65,1.0,0.4,3,22,18
a,F,32219,7.2,-1.1,55.6,2.9,0.0,0.0,G,0.1,0.2,0.4,3,22,19
a,F,32220,6.0,-1.4,59.1,2.9,0.0,0.0,G,0.09166666666666667,0.18333333333333335,0.4,3,22,20
a,F,32221,5.7,-1.8,58.2,2.7,0.0,0.0,C,0.08333333333333334,0.16666666666666669,0.4,3,22,21
a,F,32222,5.5,-0.3,66.2,3.5,0.0,0.0,C,0.07500000000000001,0.15000000000000002,0.4,3,22,22
a,F,32223,5.4,-1.0,63.4,2.6,0.0,0.0,C,0.06666666666666668,0.13333333333333336,0.4,3,22,23
a,F,32300,5.6,-2.6,55.7,3.2,0.0,0.0,C,0.05833333333333334,0.11666666666666668,0.4,3,23,0
a,F,32301,5.4,-3.0,54.6,2.8,0.0,0.0,C,0.05,0.1,0.4,3,23,1
a,F,32302,5.4,-2.8,55.9,1.0,0.0,0.0,C,0.04166666666666667,0.08333333333333334,0.4,3,23,2
a,F,32303,5.1,-1.4,62.7,2.0,0.0,0.0,C,0.03333333333333334,0.06666666666666668,0.4,3,23,3
a,F,32304,4.8,-1.4,64.5,1.1,0.0,0.0,C,0.02500000000000001,0.05000000000000002,0.4,3,23,4
a,F,32305,4.7,0.3,73.3,1.7,0.0,0.0,C,0.016666666666666677,0.033333333333333354,0.4,3,23,5
a,F,32306,4.5,0.1,72.7,1.9,0.0,0.0,C,0.008333333333333345,0.01666666666666669,0.4,3,23,6
a,F,32307,4.6,0.0,72.4,1.8,0.0,0.0,C,0.0,0.0,0.4,3,23,7
a,F,32308,4.4,-1.4,66.2,1.5,0.0,0.0,C,0.08,0.0,0.4,3,23,8
a,F,32309,4.3,-3.9,55.2,1.5,0.0,0.0,R,0.32,0.0,0.4,3,23,9
a,F,32310,5.1,-3.1,55.3,2.4,0.0,0.0,G,0.84,0.0,0.4,3,23,10
a,F,32311,5.6,-2.7,54.9,3.2,0.0,0.0,C,1.04,0.0,0.4,3,23,11
a,F,32312,5.3,-4.1,50.7,2.5,0.0,0.0,C,0.48,0.0,0.4,3,23,12
a,F,32313,5.1,-5.7,45.7,2.0,0.0,0.0,C,0.55,0.0,0.4,3,23,13
a,F,32314,8.2,-0.881573063141448,51.95,2.1,0.0,2.9492399107762095,C,0.9,0.0,0.4,3,23,14
a,F,32315,5.5,-2.1,58.2,3.0,0.0,0.0,C,0.93,0.0,0.4,3,23,15
a,F,32316,5.6,-2.1,57.8,2.9,0.0,0.0,C,0.84,0.0,0.4,3,23,16
a,F,32317,5.8,-1.8,58.4,3.1,0.0,0.0,C,0.78,0.1,0.4,3,23,17
a,F,32318,5.7,-1.8,58.4,2.2,0.0,0.0,C,0.41,0.1,0.4,3,23,18
a,F,32319,5.3,-3.7,52.4,2.4,0.0,0.0,C,0.04,0.0,0.4,3,23,19
a,F,32320,5.2,-3.6,53.0,2.1,0.0,0.0,C,0.0375,0.0,0.4,3,23,20
a,F,32321,5.2,-4.2,50.7,2.3,0.0,0.0,C,0.035,0.0,0.4,3,23,21
a,F,32322,4.9,-4.1,51.9,2.4,0.0,0.0,C,0.0325,0.0,0.4,3,23,22
a,F,32323,5.0,-3.6,53.6,2.6,0.0,0.0,C,0.03,0.0,0.4,3,23,23
a,F,32400,4.9,-2.1,60.8,2.9,0.0,0.0,C,0.0275,0.0,0.4,3,24,0
a,F,32401,4.8,-1.6,63.6,3.2,0.0,0.0,C,0.025,0.0,0.4,3,24,1
a,F,32402,4.6,-0.5,69.4,3.1,0.0,0.0,C,0.0225,0.0,0.4,3,24,2
a,F,32403,4.5,0.4,74.9,3.0,0.0,0.0,C,0.02,0.0,0.4,3,24,3
a,F,32404,4.5,0.9,77.6,3.0,0.0,0.0,C,0.0175,0.0,0.4,3,24,4
a,F,32405,4.2,0.7,78.3,3.1,0.0,0.0,C,0.015,0.0,0.4,3,24,5
a,F,32406,4.1,0.9,79.4,2.6,0.0,0.0,G,0.0125,0.0,0.4,3,24,6
a,F,32407,4.7,1.4,79.2,2.8,0.0,0.0,G,0.01,0.0,0.4,3,24,7
a,F,32408,5.1,1.5,77.7,3.0,0.0,0.0,G,0.13,0.0,0.4,3,24,8
a,F,32409,5.7,1.8,75.6,3.4,0.0,0.0,G,0.28,0.0,0.4,3,24,9
a,F,32410,6.4,2.1,74.3,3.5,0.0,0.0,G,0.37,0.0,0.4,3,24,10
a,F,32411,7.0,2.4,72.7,3.3,0.0,0.0,G,0.46,0.0,0.4,3,24,11
a,F,32412,7.7,2.8,71.2,3.0,0.0,0.0,G,0.58,0.0,0.4,3,24,12
a,F,32413,8.6,3.6,70.5,3.2,0.0,0.0,G,0.77,0.0,0.4,3,24,13
a,F,32414,9.6,4.1,68.2,4.1,0.0,0.0,G,1.19,0.0,0.4,3,24,14
a,F,32415,10.1,3.9,65.4,3.7,0.0,0.0,G,0.95,0.0,0.4,3,24,15
a,F,32416,10.3,3.9,64.2,2.8,0.0,0.0,G,0.95,0.0,0.4,3,24,16
a,F,32417,10.3,4.0,65.3,2.2,0.0,0.0,G,0.65,0.1,0.4,3,24,17
a,F,32418,9.5,3.8,67.5,2.7,0.0,0.0,G,0.26,0.0,0.4,3,24,18
a,F,32419,8.5,3.0,68.2,2.1,0.0,0.0,C,0.07,0.0,0.4,3,24,19
a,F,32420,7.8,3.0,71.3,1.8,0.0,0.0,G,0.06583333333333334,0.0,0.4,3,24,20
a,F,32421,7.8,3.0,72.0,2.1,0.0,0.0,G,0.061666666666666675,0.0,0.4,3,24,21
a,F,32422,7.7,3.1,72.4,1.6,0.0,0.0,G,0.05750000000000001,0.0,0.4,3,24,22
a,F,32423,7.6,2.5,69.6,1.7,0.0,0.0,G,0.053333333333333344,0.0,0.4,3,24,23
a,F,32500,7.8,1.9,66.2,1.7,0.0,0.0,G,0.04916666666666668,0.0,0.4,3,25,0
a,F,32501,7.7,1.2,63.2,2.2,0.0,0.0,G,0.045000000000000005,0.0,0.4,3,25,1
a,F,32502,7.6,0.5,60.7,2.3,0.0,0.0,G,0.04083333333333334,0.0,0.4,3,25,2
a,F,32503,7.5,0.0,59.3,2.2,0.0,0.0,G,0.036666666666666674,0.0,0.4,3,25,3
a,F,32504,7.6,0.9,62.3,2.8,0.0,0.0,G,0.03250000000000001,0.0,0.4,3,25,4
a,F,32505,7.9,2.1,66.9,2.9,0.0,0.0,G,0.028333333333333342,0.0,0.4,3,25,5
a,F,32506,8.1,2.6,67.8,2.1,0.0,0.0,G,0.024166666666666677,0.0,0.4,3,25,6
a,F,32507,8.1,2.8,69.1,2.5,0.0,0.0,G,0.02,0.0,0.4,3,25,7
a,F,32508,8.2,3.1,70.1,2.0,0.0,0.0,G,0.32,0.0,0.4,3,25,8
a,F,32509,9.4,3.7,67.7,1.8,0.0,0.0,G,0.81,0.6,0.4,3,25,9
a,F,32510,11.2,3.8,60.2,3.0,0.0,0.0,G,0.79,0.0,0.4,3,25,10
a,F,32511,12.6,3.9,55.4,3.6,0.0,0.0,G,1.03,0.0,0.4,3,25,11
a,F,32512,13.4,3.1,49.4,3.8,0.0,0.0,G,0.75,0.0,0.4,3,25,12
a,F,32513,14.6,3.8,48.1,2.8,0.0,0.0,R,1.06,0.0,0.4,3,25,13
a,F,32514,15.2,4.7,49.5,4.2,0.0,0.0,R,0.66,0.0,0.4,3,25,14
