stn,year,mmddhh,ta,td,hm,ws,rn,re,ww,si,ss,sn,mm,dd,hh
c,F,60214,22.7,16.7,68.6,6.8,0.0,0.0,G,3.62,1.0,0.0,6,2,14
c,F,60215,23.4,14.8,58.6,6.7,0.0,0.0,G,3.24,1.0,0.0,6,2,15
c,F,60216,23.4,14.4,57.3,5.8,0.0,0.0,G,2.72,1.0,0.0,6,2,16
c,F,60217,22.2,16.2,68.6,5.8,0.0,0.0,C,2.03,1.0,0.0,6,2,17
c,F,60218,21.3,16.4,73.5,5.4,0.0,0.0,G,1.23,1.0,0.0,6,2,18
c,F,60219,20.9,16.5,76.2,4.1,0.0,0.0,C,0.5,0.9,0.0,6,2,19
c,F,60220,19.5,16.2,81.1,4.3,0.0,0.0,C,0.03,0.0,0.0,6,2,20
c,F,60221,19.2,16.1,82.5,3.6,0.0,0.0,C,0.033,0.0,0.0,6,2,21
c,F,60222,20.2,16.7,80.1,3.7,0.0,0.0,C,0.036,0.0,0.0,6,2,22
c,F,60223,20.3,16.9,80.6,3.3,0.0,0.0,C,0.039,0.0,0.0,6,2,23
c,F,60300,20.1,17.3,83.7,3.8,0.0,0.0,C,0.041999999999999996,0.0,0.0,6,3,0
c,F,60301,19.9,17.4,85.9,3.7,0.0,0.0,C,0.045,0.0,0.0,6,3,1
c,F,60302,19.3,17.4,88.9,2.9,0.0,0.0,C,0.048,0.0,0.0,6,3,2
c,F,60303,18.9,17.3,90.2,2.1,0.0,0.0,C,0.051000000000000004,0.0,0.0,6,3,3
c,F,60304,18.6,17.3,91.9,1.8,0.0,0.0,G,0.054,0.0,0.0,6,3,4
c,F,60305,18.1,17.3,94.9,2.0,0.0,0.0,G,0.056999999999999995,0.0,0.0,6,3,5
c,F,60306,17.8,17.4,97.6,1.5,0.0,0.0,G,0.06,0.0,0.0,6,3,6
c,F,60307,19.1,16.5,85.1,0.4,0.0,0.0,C,0.55,0.7,0.0,6,3,7
c,F,60308,22.4,17.5,74.0,0.6,0.0,0.0,C,1.28,0.9,0.0,6,3,8
c,F,60309,24.6,17.3,63.6,2.6,0.0,0.0,C,1.8,1.0,0.0,6,3,9
c,F,60310,23.4,17.1,67.9,3.3,0.0,0.0,C,2.67,1.0,0.0,6,3,10
c,F,60311,23.6,17.5,68.9,2.9,0.0,0.0,C,3.17,1.0,0.0,6,3,11
c,F,60312,25.9,17.4,59.6,2.7,0.0,0.0,C,3.45,1.0,0.0,6,3,12
c,F,60313,25.4,17.3,61.0,3.4,0.0,0.0,C,3.55,1.0,0.0,6,3,13
c,F,60314,25.3,17.1,60.4,3.5,0.0,0.0,C,3.43,1.0,0.0,6,3,14
c,F,60315,25.3,16.1,56.8,3.5,0.0,0.0,C,3.06,1.0,0.0,6,3,15
c,F,60316,25.1,16.0,57.0,3.2,0.0,0.0,C,2.52,1.0,0.0,6,3,16
c,F,60317,24.4,15.6,57.7,3.6,0.0,0.0,C,1.85,1.0,0.0,6,3,17
c,F,60318,23.5,15.2,59.8,2.9,0.0,0.0,C,1.09,1.0,0.0,6,3,18
c,F,60319,22.1,16.0,68.3,3.1,0.0,0.0,C,0.45,0.8,0.0,6,3,19
c,F,60320,20.3,16.3,77.9,2.9,0.0,0.0,C,0.03,0.0,0.0,6,3,20
c,F,60321,19.5,15.8,78.8,3.0,0.0,0.0,C,0.033,0.0,0.0,6,3,21
c,F,60322,19.2,15.4,78.6,3.2,0.0,0.0,C,0.036,0.0,0.0,6,3,22
c,F,60323,19.0,15.2,78.7,3.5,0.0,0.0,C,0.039,0.0,0.0,6,3,23
c,F,60400,18.7,15.1,79.6,3.8,0.0,0.0,C,0.041999999999999996,0.0,0.0,6,4,0
c,F,60401,18.5,14.7,78.8,3.9,0.0,0.0,C,0.045,0.0,0.0,6,4,1
c,F,60402,18.3,14.7,79.5,3.5,0.0,0.0,C,0.048,0.0,0.0,6,4,2
c,F,60403,18.2,14.6,79.6,4.0,0.0,0.0,C,0.051000000000000004,0.0,0.0,6,4,3
c,F,60404,18.0,14.4,79.4,3.7,0.0,0.0,C,0.054,0.0,0.0,6,4,4
c,F,60405,17.9,14.4,79.7,3.7,0.0,0.0,C,0.056999999999999995,0.0,0.0,6,4,5
c,F,60406,17.8,14.4,80.2,3.4,0.0,0.0,C,0.06,0.0,0.0,6,4,6
c,F,60407,18.4,14.5,78.2,2.9,0.0,0.0,C,0.53,0.7,0.0,6,4,7
c,F,60408,20.1,14.9,71.9,3.5,0.0,0.0,C,1.3,0.9,0.0,6,4,8
c,F,60409,21.8,15.3,66.6,2.9,0.0,0.0,C,1.89,1.0,0.0,6,4,9
c,F,60410,22.7,15.8,64.9,3.2,0.0,0.0,C,2.66,1.0,0.0,6,4,10
c,F,60411,23.4,16.0,63.2,3.1,0.0,0.0,C,3.17,1.0,0.0,6,4,11
c,F,60412,24.0,14.6,55.7,3.3,0.0,0.0,C,3.38,1.0,0.0,6,4,12
c,F,60413,24.6,14.1,52.2,3.2,0.0,0.0,C,3.02,0.9,0.0,6,4,13
c,F,60414,23.8,14.4,55.8,2.9,0.0,0.0,C,1.78,0.0,0.0,6,4,14
c,F,60415,23.3,14.1,56.2,2.5,0.0,0.0,C,1.53,0.1,0.0,6,4,15
c,F,60416,24.1,13.7,52.2,2.5,0.0,0.0,C,2.03,0.8,0.0,6,4,16
c,F,60417,22.9,14.5,59.0,2.6,0.0,0.0,C,0.91,0.1,0.0,6,4,17
c,F,60418,22.0,14.9,63.9,3.1,0.0,0.0,C,0.62,0.0,0.0,6,4,18
c,F,60419,20.5,14.7,69.1,3.7,0.0,0.0,C,0.24,0.0,0.0,6,4,19
c,F,60420,19.6,15.2,75.9,3.3,0.0,0.0,C,0.03,0.0,0.0,6,4,20
c,F,60421,19.1,15.5,80.1,3.7,0.0,0.0,G,0.028999999999999998,0.0,0.0,6,4,21
c,F,60422,19.0,15.0,77.7,3.3,0.0,0.0,C,0.028,0.0,0.0,6,4,22
c,F,60423,19.0,14.5,75.3,3.6,0.0,0.0,C,0.027,0.0,0.0,6,4,23
c,F,60500,18.9,14.5,75.3,3.9,0.0,0.0,C,0.026,0.0,0.0,6,5,0
c,F,60501,18.8,14.5,76.4,3.2,0.0,0.0,C,0.025,0.0,0.0,6,5,1
c,F,60502,18.6,14.7,78.1,2.8,0.0,0.0,C,0.024,0.0,0.0,6,5,2
c,F,60503,18.6,14.6,77.6,2.7,0.0,0.0,C,0.023,0.0,0.0,6,5,3
c,F,60504,18.7,14.5,76.5,2.7,0.0,0.0,C,0.022,0.0,0.0,6,5,4
c,F,60505,18.6,14.6,77.5,2.5,0.0,0.0,C,0.021,0.0,0.0,6,5,5
c,F,60506,18.5,15.1,80.4,2.7,0.0,0.0,C,0.02,0.0,0.0,6,5,6
c,F,60507,18.7,15.5,81.6,2.9,0.0,6.0,R,0.11,0.0,0.0,6,5,7
c,F,60508,18.4,16.5,88.5,3.1,0.2,33.0,R,0.23,0.0,0.0,6,5,8
c,F,60509,18.5,16.8,90.0,2.7,0.8,32.0,R,0.25,0.0,0.0,6,5,9
c,F,60510,18.3,17.5,94.9,2.6,1.4,60.0,R,0.28,0.0,0.0,6,5,10
c,F,60511,18.1,17.5,96.5,1.7,3.5,60.0,R,0.16,0.0,0.0,6,5,11
c,F,60512,17.9,17.8,99.4,2.2,4.8,60.0,R,0.32,0.0,0.0,6,5,12
c,F,60513,18.4,18.1,98.3,2.2,0.5,31.0,R,0.4,0.0,0.0,6,5,13
c,F,60514,18.9,18.2,95.7,1.8,0.2,10.0,R,0.43,0.0,0.0,6,5,14
c,F,60515,18.8,18.4,97.7,2.8,3.4,59.0,R,0.22,0.0,0.0,6,5,15
c,F,60516,17.7,17.1,96.5,3.3,3.5,60.0,R,0.19,0.0,0.0,6,5,16
c,F,60517,16.7,16.4,98.3,2.3,3.3,60.0,R,0.16,0.0,0.0,6,5,17
c,F,60518,16.6,16.6,99.9,2.5,6.3,60.0,R,0.06,0.0,0.0,6,5,18
c,F,60519,17.1,17.1,100.0,3.8,6.4,60.0,R,0.01,0.0,0.0,6,5,19
c,F,60520,17.0,17.0,100.0,3.9,6.2,60.0,R,0.01,0.0,0.0,6,5,20
c,F,60521,16.7,16.7,99.7,4.5,2.5,60.0,R,0.011,0.0,0.0,6,5,21
c,F,60522,16.5,16.5,100.0,2.8,4.7,60.0,R,0.012,0.0,0.0,6,5,22
c,F,60523,16.5,16.4,99.9,4.0,2.1,60.0,R,0.013000000000000001,0.0,0.0,6,5,23
c,F,60600,16.6,16.5,99.3,4.8,0.0,36.0,R,0.014,0.0,0.0,6,6,0
c,F,60601,16.9,16.5,97.8,4.8,0.7333333333333334,0.0,R,0.015,0.0,0.0,6,6,1
c,F,60602,17.0,16.6,97.4,3.6,1.4666666666666668,4.0,R,0.016,0.0,0.0,6,6,2
c,F,60603,17.0,16.8,99.2,3.0,2.2,58.0,R,0.017,0.0,0.0,6,6,3
c,F,60604,16.9,16.9,99.9,2.3,1.3,60.0,R,0.018000000000000002,0.0,0.0,6,6,4
c,F,60605,16.9,16.8,99.6,1.1,1.1,60.0,R,0.019000000000000003,0.0,0.0,6,6,5
c,F,60606,16.9,16.8,99.9,2.2,0.2,12.0,R,0.02,0.0,0.0,6,6,6
c,F,60607,17.1,17.0,99.3,2.6,0.24545454545454545,0.0,C,0.32,0.0,0.0,6,6,7
c,F,60608,18.8,17.3,91.4,1.7,0.2909090909090909,0.0,C,1.52,0.8,0.0,6,6,8
c,F,60609,20.8,17.2,80.1,2.9,0.33636363636363636,0.0,G,2.03,1.0,0.0,6,6,9
c,F,60610,21.5,17.1,76.0,2.8,0.38181818181818183,0.0,C,2.14,0.5,0.0,6,6,10
c,F,60611,22.0,16.5,71.1,2.5,0.42727272727272725,0.0,C,1.68,0.2,0.0,6,6,11
c,F,60612,22.178170042542387,16.116281432562868,69.6,2.25,0.4727272727272727,0.0,C,1.7,0.2,0.0,6,6,12
c,F,60613,22.8,16.6,68.1,2.0,0.5181818181818181,0.0,C,1.73,0.0,0.0,6,6,13
c,F,60614,23.2,16.5,66.0,1.8,0.5636363636363636,0.0,G,1.31,0.1,0.0,6,6,14
c,F,60615,23.1,17.8,72.2,1.6,0.6090909090909091,0.0,C,1.45,0.1,0.0,6,6,15
c,F,60616,21.7,18.1,80.0,2.9,0.6545454545454545,8.0,R,1.14,0.3,0.0,6,6,16
c,F,60617,19.6,16.1,80.5,5.0,0.7,24.0,R,0.47,0.0,0.0,6,6,17
c,F,60618,18.4,15.0,80.5,5.1,0.0,2.0,R,0.49,0.2,0.0,6,6,18
c,F,60619,18.6,14.2,75.6,2.8,0.0,1.0,R,0.46,0.7,0.0,6,6,19
c,F,60620,17.6,13.3,75.9,3.1,0.0,0.0,C,0.02,0.0,0.0,6,6,20
c,F,60621,16.9,13.4,79.7,3.4,0.0,0.0,C,0.024,0.0,0.0,6,6,21
c,F,60622,16.4,13.0,80.6,3.2,0.0,0.0,C,0.027999999999999997,0.0,0.0,6,6,22
c,F,60623,16.4,12.2,76.3,2.7,0.0,0.0,C,0.032,0.0,0.0,6,6,23
c,F,60700,16.2,12.1,76.7,2.7,0.0,0.0,C,0.036,0.0,0.0,6,7,0
c,F,60701,16.2,12.1,76.7,2.8,0.0,0.0,C,0.039999999999999994,0.0,0.0,6,7,1
c,F,60702,15.8,11.6,75.9,3.6,0.0,0.0,C,0.044,0.0,0.0,6,7,2
c,F,60703,15.7,11.3,75.0,3.3,0.0,0.0,C,0.047999999999999994,0.0,0.0,6,7,3
c,F,60704,15.8,11.0,73.2,1.9,0.0,0.0,C,0.05199999999999999,0.0,0.0,6,7,4
c,F,60705,15.2,10.9,75.7,2.1,0.0,0.0,C,0.055999999999999994,0.0,0.0,6,7,5
c,F,60706,15.0,11.1,77.2,2.4,0.0,0.0,C,0.06,0.0,0.0,6,7,6
c,F,60707,15.7,11.2,74.7,1.6,0.0,0.0,C,0.22,0.0,0.0,6,7,7
c,F,60708,17.2,11.9,70.9,2.5,0.0,0.0,C,1.11,0.5,0.0,6,7,8
c,F,60709,18.4,12.7,69.5,2.0,0.0,0.0,C,0.99,0.0,0.0,6,7,9
c,F,60710,19.5,13.2,66.7,1.6,0.0,0.0,C,1.34,0.0,0.0,6,7,10
c,F,60711,20.6,13.9,65.6,2.0,0.0,0.0,C,1.79,0.3,0.0,6,7,11
c,F,60712,19.9,14.3,70.3,2.2,0.0,0.0,C,0.94,0.0,0.0,6,7,12
c,F,60713,19.9,14.4,70.5,2.6,0.0,0.0,C,1.71,0.0,0.0,6,7,13
c,F,60714,20.4,14.4,68.3,2.9,0.0,0.0,C,1.99,0.0,0.0,6,7,14
c,F,60715,19.9,14.4,70.6,2.1,0.0,0.0,C,1.06,0.0,0.0,6,7,15
c,F,60716,18.9,14.1,73.6,2.8,0.0,0.0,C,0.67,0.0,0.0,6,7,16
c,F,60717,18.2,13.7,75.4,2.9,0.0,0.0,C,0.44,0.0,0.0,6,7,17
c,F,60718,17.8,13.5,75.9,3.0,0.0,0.0,C,0.33,0.0,0.0,6,7,18
c,F,60719,17.4,12.9,74.8,2.7,0.0,0.0,C,0.1,0.0,0.0,6,7,19
c,F,60720,17.1,13.2,77.8,2.9,0.0,0.0,C,0.01,0.0,0.0,6,7,20
c,F,60721,16.7,13.5,81.4,2.8,0.0,0.0,C,0.011,0.0,0.0,6,7,21
c,F,60722,16.3,13.9,86.0,2.5,0.0,0.0,R,0.012,0.0,0.0,6,7,22
c,F,60723,16.2,13.4,83.2,2.3,0.0,0.0,C,0.013000000000000001,0.0,0.0,6,7,23
c,F,60800,16.1,13.4,84.1,2.4,0.0,6.0,R,0.014,0.0,0.0,6,8,0
c,F,60801,15.7,14.0,90.0,2.5,0.0,2.0,R,0.015,0.0,0.0,6,8,1
c,F,60802,15.5,13.8,89.6,2.7,0.0,0.0,R,0.016,0.0,0.0,6,8,2
c,F,60803,15.2,13.6,89.8,2.7,0.0,5.0,R,0.017,0.0,0.0,6,8,3
c,F,60804,15.0,13.4,90.3,2.2,0.0,0.0,R,0.018000000000000002,0.0,0.0,6,8,4
c,F,60805,15.0,13.0,88.0,2.3,0.0,0.0,R,0.019000000000000003,0.0,0.0,6,8,5
c,F,60806,15.2,12.9,86.1,2.1,0.0,0.0,C,0.02,0.0,0.0,6,8,6
c,F,60807,15.6,13.0,84.4,2.6,0.0,0.0,C,0.26,0.0,0.0,6,8,7
c,F,60808,16.6,13.0,79.5,2.5,0.0,0.0,C,0.72,0.0,0.0,6,8,8
c,F,60809,17.8,13.4,75.6,2.1,0.0,0.0,C,1.16,0.0,0.0,6,8,9
c,F,60810,19.2,14.3,72.9,2.3,0.0,0.0,C,1.47,0.2,0.0,6,8,10
c,F,60811,19.5,14.3,71.8,2.2,0.0,0.0,C,1.46,0.1,0.0,6,8,11
c,F,60812,19.4,14.2,72.2,2.1,0.0,0.0,C,1.14,0.0,0.0,6,8,12
c,F,60813,20.1,14.6,70.5,2.3,0.0,0.0,C,1.85,0.1,0.0,6,8,13
c,F,60814,19.8,14.7,72.5,2.8,0.0,0.0,C,1.72,0.0,0.0,6,8,14
c,F,60815,20.2,14.5,69.7,2.8,0.0,0.0,C,2.4,0.6,0.0,6,8,15
c,F,60816,20.4,14.7,70.0,3.0,0.0,0.0,C,2.28,0.7,0.0,6,8,16
c,F,60817,20.1,14.6,70.5,2.8,0.0,0.0,C,1.82,0.9,0.0,6,8,17
c,F,60818,19.1,14.2,73.1,2.9,0.0,0.0,C,0.85,0.3,0.0,6,8,18
c,F,60819,18.3,13.8,75.0,3.1,0.0,0.0,C,0.47,0.5,0.0,6,8,19
c,F,60820,17.3,13.1,76.4,2.9,0.0,0.0,C,0.05,0.0,0.0,6,8,20
c,F,60821,16.6,12.8,78.2,3.0,0.0,0.0,C,0.051000000000000004,0.0,0.0,6,8,21
c,F,60822,16.3,12.9,80.0,2.9,0.0,0.0,C,0.052000000000000005,0.0,0.0,6,8,22
c,F,60823,16.1,12.8,80.6,2.9,0.0,0.0,C,0.053,0.0,0.0,6,8,23
c,F,60900,16.0,12.7,80.8,2.9,0.0,0.0,C,0.054,0.0,0.0,6,9,0
c,F,60901,16.2,12.7,80.0,2.6,0.0,0.0,C,0.055,0.0,0.0,6,9,1
c,F,60902,16.2,12.7,79.7,2.3,0.0,0.0,C,0.056,0.0,0.0,6,9,2
c,F,60903,15.7,12.6,81.5,2.2,0.0,0.0,C,0.057,0.0,0.0,6,9,3
c,F,60904,15.5,12.5,82.4,2.4,0.0,0.0,C,0.057999999999999996,0.0,0.0,6,9,4
c,F,60905,15.1,12.3,83.4,1.9,0.0,0.0,C,0.059,0.0,0.0,6,9,5
c,F,60906,14.8,12.0,82.8,1.9,0.0,0.0,C,0.06,0.0,0.0,6,9,6
c,F,60907,15.6,12.4,81.0,2.5,0.0,0.0,C,0.57,0.7,0.0,6,9,7
c,F,60908,18.0,13.3,74.2,2.0,0.0,0.0,G,1.32,0.9,0.0,6,9,8
c,F,60909,20.0,14.3,69.7,1.9,0.0,0.0,F,1.83,1.0,0.0,6,9,9
c,F,60910,21.5,15.3,68.0,3.0,0.0,0.0,C,2.69,1.0,0.0,6,9,10
c,F,60911,21.7,15.6,68.5,3.1,0.0,0.0,C,3.21,1.0,0.0,6,9,11
c,F,60912,22.3,16.2,68.1,2.7,0.0,0.0,C,3.52,1.0,0.0,6,9,12
c,F,60913,22.4,16.2,67.8,3.0,0.0,0.0,C,3.64,1.0,0.0,6,9,13
c,F,60914,22.6,16.4,67.9,3.4,0.0,0.0,C,3.53,1.0,0.0,6,9,14
c,F,60915,22.9,16.4,66.7,2.6,0.0,0.0,C,3.06,1.0,0.0,6,9,15
c,F,60916,21.6,16.2,71.2,3.7,0.0,0.0,C,2.18,0.8,0.0,6,9,16
c,F,60917,21.3,16.0,71.9,2.5,0.0,0.0,C,1.76,1.0,0.0,6,9,17
c,F,60918,20.7,15.9,74.2,2.2,0.0,0.0,C,1.02,1.0,0.0,6,9,18
c,F,60919,19.8,15.6,77.0,2.3,0.0,0.0,C,0.41,0.3,0.0,6,9,19
c,F,60920,18.6,15.3,81.2,2.0,0.0,0.0,C,0.04,0.0,0.0,6,9,20
c,F,60921,18.1,15.0,82.2,2.2,0.0,0.0,C,0.043000000000000003,0.0,0.0,6,9,21
c,F,60922,17.9,14.9,83.0,2.2,0.0,0.0,C,0.046,0.0,0.0,6,9,22
c,F,60923,17.6,14.8,83.7,2.3,0.0,0.0,C,0.049,0.0,0.0,6,9,23
c,F,61000,17.4,14.5,83.3,2.3,0.0,0.0,C,0.052000000000000005,0.0,0.0,6,10,0
c,F,61001,17.1,14.7,85.6,2.2,0.0,0.0,C,0.05500000000000001,0.0,0.0,6,10,1
c,F,61002,17.2,14.8,85.4,1.4,0.0,0.0,C,0.058,0.0,0.0,6,10,2
c,F,61003,17.2,14.9,86.2,1.9,0.0,0.0,C,0.061000000000000006,0.0,0.0,6,10,3
c,F,61004,16.7,14.6,87.2,1.9,0.0,0.0,C,0.064,0.0,0.0,6,10,4
c,F,61005,16.5,14.4,87.6,2.1,0.0,0.0,C,0.067,0.0,0.0,6,10,5
c,F,61006,16.6,14.5,87.2,1.9,0.0,0.0,C,0.07,0.0,0.0,6,10,6
c,F,61007,17.5,14.7,83.9,1.7,0.0,0.0,C,0.56,0.7,0.0,6,10,7
c,F,61008,19.7,15.7,77.7,1.4,0.0,0.0,C,1.16,0.9,0.0,6,10,8
c,F,61009,21.5,16.7,74.4,2.0,0.0,0.0,G,1.7,1.0,0.0,6,10,9
c,F,61010,22.4,18.0,76.2,3.3,0.0,0.0,C,2.66,1.0,0.0,6,10,10
c,F,61011,23.3,17.9,71.8,2.2,0.0,0.0,C,3.17,1.0,0.0,6,10,11
c,F,61012,24.4,18.1,67.9,2.5,0.0,0.0,C,3.4,1.0,0.0,6,10,12
c,F,61013,23.9,17.4,67.0,2.9,0.0,0.0,C,2.69,0.9,0.0,6,10,13
c,F,61014,23.0,17.8,72.7,2.4,0.0,0.0,C,2.06,0.1,0.0,6,10,14
c,F,61015,23.1,16.4,65.9,2.0,0.0,0.0,C,1.78,0.0,0.0,6,10,15
c,F,61016,23.5,15.9,62.6,1.5,0.0,0.0,C,1.4,0.0,0.0,6,10,16
c,F,61017,22.7,15.2,62.6,1.9,0.0,0.0,C,0.82,0.0,0.0,6,10,17
c,F,61018,21.5,15.4,68.1,2.3,0.0,0.0,C,0.41,0.0,0.0,6,10,18
c,F,61019,20.9,16.2,74.8,0.8,0.0,0.0,C,0.17,0.0,0.0,6,10,19
c,F,61020,20.4,16.5,78.7,2.2,0.0,0.0,C,0.03,0.0,0.0,6,10,20
c,F,61021,19.8,17.5,86.7,1.7,0.0,0.0,C,0.028,0.0,0.0,6,10,21
c,F,61022,19.7,16.6,82.6,0.7,0.0,0.0,C,0.026,0.0,0.0,6,10,22
c,F,61023,19.5,16.7,83.6,0.7,0.0,0.0,C,0.024,0.0,0.0,6,10,23
c,F,61100,19.4,16.2,81.6,0.7,0.0,0.0,C,0.022,0.0,0.0,6,11,0
c,F,61101,19.2,16.9,86.3,1.6,0.0,0.0,C,0.02,0.0,0.0,6,11,1
c,F,61102,19.0,17.4,90.4,1.8,0.0,0.0,C,0.018000000000000002,0.0,0.0,6,11,2
c,F,61103,19.0,16.8,87.0,1.7,0.0,0.0,C,0.016,0.0,0.0,6,11,3
c,F,61104,19.0,16.6,85.8,1.3,0.0,0.0,C,0.014000000000000002,0.0,0.0,6,11,4
c,F,61105,19.1,16.3,83.7,1.3,0.0,0.0,C,0.012000000000000004,0.0,0.0,6,11,5
c,F,61106,19.1,15.5,79.3,1.9,0.0,0.0,C,0.01,0.0,0.0,6,11,6
c,F,61107,19.5,14.5,72.6,2.4,0.0,0.0,R,0.1,0.0,0.0,6,11,7
c,F,61108,20.0,14.5,70.8,2.0,0.0,0.0,C,0.22,0.0,0.0,6,11,8
c,F,61109,20.0,15.8,76.6,1.7,0.0,0.0,C,0.27,0.0,0.0,6,11,9
c,F,61110,20.8,16.3,75.1,1.6,0.0,0.0,C,0.81,0.0,0.0,6,11,10
c,F,61111,22.9,17.1,69.7,2.0,0.0,0.0,C,1.63,0.0,0.0,6,11,11
c,F,61112,23.7,18.1,70.9,2.6,0.0,0.0,G,1.42,0.0,0.0,6,11,12
c,F,61113,23.0,16.7,67.9,3.0,0.0,0.0,C,1.41,0.1,0.0,6,11,13
c,F,61114,24.9,17.5,63.3,2.6,0.0,0.0,C,2.35,0.4,0.0,6,11,14
c,F,61115,25.5,17.5,61.3,2.2,0.0,0.0,C,2.25,0.4,0.0,6,11,15
c,F,61116,25.8,16.8,57.8,3.3,0.0,0.0,C,2.42,0.8,0.0,6,11,16
c,F,61117,25.7,17.1,58.9,2.8,0.0,0.0,C,1.87,1.0,0.0,6,11,17
c,F,61118,24.8,17.1,62.3,2.7,0.0,0.0,C,1.2,1.0,0.0,6,11,18
c,F,61119,22.4,16.9,70.9,2.5,0.0,0.0,C,0.4,0.6,0.0,6,11,19
c,F,61120,21.5,15.9,70.6,3.0,0.0,0.0,C,0.05,0.0,0.0,6,11,20
c,F,61121,20.7,15.2,70.4,3.4,0.0,0.0,C,0.05,0.0,0.0,6,11,21
c,F,61122,19.9,14.2,69.5,2.7,0.0,0.0,C,0.05,0.0,0.0,6,11,22
c,F,61123,19.1,13.2,68.5,3.2,0.0,0.0,C,0.05,0.0,0.0,6,11,23
c,F,61200,18.6,13.4,72.0,3.0,0.0,0.0,C,0.05,0.0,0.0,6,12,0
c,F,61201,18.2,14.0,76.7,3.1,0.0,0.0,C,0.05,0.0,0.0,6,12,1
c,F,61202,18.0,14.1,77.9,3.2,0.0,0.0,C,0.05,0.0,0.0,6,12,2
c,F,61203,17.7,13.9,78.2,2.3,0.0,0.0,C,0.05,0.0,0.0,6,12,3
c,F,61204,17.5,14.0,79.9,2.2,0.0,0.0,C,0.05,0.0,0.0,6,12,4
c,F,61205,17.5,14.3,81.5,2.5,0.0,0.0,C,0.05,0.0,0.0,6,12,5
c,F,61206,17.5,14.2,80.8,2.4,0.0,0.0,C,0.05,0.0,0.0,6,12,6
c,F,61207,18.1,14.3,78.6,3.0,0.0,0.0,C,0.34,0.0,0.0,6,12,7
c,F,61208,19.9,14.8,72.2,2.9,0.0,0.0,F,1.18,0.7,0.0,6,12,8
c,F,61209,21.7,15.3,67.0,3.1,0.0,0.0,C,1.78,1.0,0.0,6,12,9
c,F,61210,23.4,15.8,62.3,2.5,0.0,0.0,C,2.73,1.0,0.0,6,12,10
c,F,61211,23.8,16.9,65.5,3.1,0.0,0.0,C,3.22,1.0,0.0,6,12,11
c,F,61212,23.7,17.2,66.8,3.0,0.0,0.0,C,3.14,1.0,0.0,6,12,12
c,F,61213,23.9,17.0,65.4,3.2,0.0,0.0,C,3.27,1.0,0.0,6,12,13
c,F,61214,22.9,16.8,68.7,3.8,0.0,0.0,C,2.52,0.7,0.0,6,12,14
c,F,61215,22.3,17.1,72.3,3.5,0.0,0.0,C,2.26,0.6,0.0,6,12,15
c,F,61216,22.0,17.0,73.3,3.5,0.0,0.0,C,1.97,0.7,0.0,6,12,16
c,F,61217,21.6,16.6,72.8,3.2,0.0,0.0,C,1.4,0.6,0.0,6,12,17
c,F,61218,20.8,15.6,72.2,2.9,0.0,0.0,C,0.64,0.0,0.0,6,12,18
c,F,61219,19.8,15.0,74.1,3.3,0.0,0.0,C,0.26,0.0,0.0,6,12,19
c,F,61220,19.0,15.0,77.7,3.6,0.0,0.0,C,0.02,0.0,0.0,6,12,20
c,F,61221,18.7,15.4,81.1,2.7,0.0,0.0,C,0.021,0.0,0.0,6,12,21
c,F,61222,18.5,15.1,80.8,2.8,0.0,0.0,C,0.022,0.0,0.0,6,12,22
c,F,61223,18.4,15.3,81.8,3.2,0.0,0.0,C,0.023,0.0,0.0,6,12,23
c,F,61300,18.4,15.3,82.0,3.1,0.0,0.0,C,0.024,0.0,0.0,6,13,0
c,F,61301,18.3,15.2,82.1,2.6,0.0,0.0,C,0.025,0.0,0.0,6,13,1
c,F,61302,18.2,15.0,81.8,2.7,0.0,0.0,C,0.026,0.0,0.0,6,13,2
c,F,61303,18.0,15.2,83.3,2.9,0.0,0.0,C,0.027,0.0,0.0,6,13,3
c,F,61304,17.9,14.9,82.6,3.5,0.0,0.0,C,0.027999999999999997,0.0,0.0,6,13,4
c,F,61305,17.8,14.6,81.4,3.5,0.0,0.0,C,0.028999999999999998,0.0,0.0,6,13,5
c,F,61306,18.0,14.6,80.7,3.7,0.0,0.0,C,0.03,0.0,0.0,6,13,6
c,F,61307,18.3,14.9,80.4,3.5,0.0,0.0,G,0.15,0.0,0.0,6,13,7
c,F,61308,18.6,15.0,79.4,3.3,0.0,0.0,C,0.3,0.0,0.0,6,13,8
c,F,61309,19.4,15.2,76.9,3.0,0.0,0.0,C,0.67,0.0,0.0,6,13,9
c,F,61310,19.7,15.1,74.7,3.5,0.0,0.0,C,0.66,0.0,0.0,6,13,10
c,F,61311,20.1,15.0,72.5,3.6,0.0,0.0,C,0.87,0.0,0.0,6,13,11
c,F,61312,20.3,14.7,70.5,3.7,0.0,0.0,C,0.96,0.0,0.0,6,13,12
c,F,61313,21.1,15.1,68.5,3.2,0.0,0.0,C,1.61,0.0,0.0,6,13,13
c,F,61314,22.1,15.3,65.4,3.3,0.0,0.0,C,1.66,0.0,0.0,6,13,14
c,F,61315,21.6,15.4,67.8,3.7,0.0,0.0,C,1.05,0.0,0.0,6,13,15
c,F,61316,20.8,15.1,70.2,3.1,0.0,0.0,C,0.59,0.0,0.0,6,13,16
c,F,61317,20.7,15.4,71.7,3.4,0.0,0.0,C,0.75,0.0,0.0,6,13,17
c,F,61318,20.2,15.7,75.2,3.6,0.0,0.0,C,0.21,0.0,0.0,6,13,18
