stn,year,mmddhh,ta,td,hm,ws,rn,re,ww,si,ss,sn,mm,dd,hh
c,F,121519,3.7,-5.4,51.3,4.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,15,19
c,F,121520,3.9,-4.7,53.6,5.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,15,20
c,F,121521,4.4,-3.9,54.6,5.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,15,21
c,F,121522,4.2,-3.8,55.8,3.7,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,15,22
c,F,121523,4.3,-3.3,57.6,4.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,15,23
c,F,121600,4.8,-2.6,58.9,5.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,16,0
c,F,121601,4.9,-2.1,60.7,5.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,16,1
c,F,121602,4.9,-2.3,59.5,6.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,16,2
c,F,121603,4.7,-2.3,60.5,4.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,16,3
c,F,121604,3.8,-2.8,62.0,2.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,16,4
c,F,121605,3.2,-2.9,64.5,1.7,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,16,5
c,F,121606,2.5,-3.4,64.8,2.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,16,6
c,F,121607,2.1,-3.6,66.3,1.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,16,7
c,F,121608,1.8,-4.0,65.6,1.9,0.0,0.0,C,0.05,0.0,1.9260364842454392,12,16,8
c,F,121609,2.4,-5.3,57.1,2.1,0.0,0.0,C,0.44,0.8,1.9260364842454392,12,16,9
c,F,121610,3.3,-7.5,45.1,2.7,0.0,0.0,C,1.04,1.0,1.9260364842454392,12,16,10
c,F,121611,3.5,-12.0,31.4,4.7,0.0,0.0,C,1.44,1.0,1.9260364842454392,12,16,11
c,F,121612,4.9,-15.9,20.7,3.6,0.0,0.0,C,2.02,1.0,1.9260364842454392,12,16,12
c,F,121613,5.7,-21.7,12.0,3.2,0.0,0.0,C,2.07,1.0,1.9260364842454392,12,16,13
c,F,121614,5.8,-23.2,10.4,3.1,0.0,0.0,C,1.73,1.0,1.9260364842454392,12,16,14
c,F,121615,6.8,-21.4,11.3,2.0,0.0,0.0,C,1.42,0.9,1.9260364842454392,12,16,15
c,F,121616,6.0,-20.7,12.7,3.1,0.0,0.0,C,0.9,1.0,1.9260364842454392,12,16,16
c,F,121617,4.4,-20.6,14.2,3.1,0.0,0.0,C,0.22,0.1,1.9260364842454392,12,16,17
c,F,121618,3.4,-20.7,15.1,4.4,0.0,0.0,C,0.0,0.0,1.9260364842454392,12,16,18
c,F,121619,2.8,-20.3,16.4,5.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,16,19
c,F,121620,2.3,-20.7,16.4,6.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,16,20
c,F,121621,2.0,-21.1,16.3,5.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,16,21
c,F,121622,1.8,-21.3,16.2,4.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,16,22
c,F,121623,1.6,-21.7,15.8,5.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,16,23
c,F,121700,1.4,-21.5,16.5,3.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,17,0
c,F,121701,1.2,-21.4,16.7,2.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,17,1
c,F,121702,1.0,-21.1,17.5,2.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,17,2
c,F,121703,0.7,-20.8,18.2,3.0,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,17,3
c,F,121704,0.5,-20.8,18.5,2.0,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,17,4
c,F,121705,0.2,-21.2,18.3,2.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,17,5
c,F,121706,-0.1,-22.0,17.3,1.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,17,6
c,F,121707,-0.5,-22.5,17.1,2.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,17,7
c,F,121708,-0.6,-23.3,16.2,2.1,0.0,0.0,C,0.02,0.0,1.9260364842454392,12,17,8
c,F,121709,-0.2,-22.3,17.2,2.3,0.0,0.0,C,0.45,0.3,1.9260364842454392,12,17,9
c,F,121710,0.6,-19.3,21.1,2.6,0.0,0.0,C,0.6,0.1,1.9260364842454392,12,17,10
c,F,121711,1.8,-15.6,26.2,3.5,0.0,0.0,C,1.02,0.2,1.9260364842454392,12,17,11
c,F,121712,2.9,-12.3,32.0,4.4,0.0,0.0,C,1.46,0.6,1.9260364842454392,12,17,12
c,F,121713,4.2,-10.5,33.5,5.0,0.0,0.0,C,2.11,1.0,1.9260364842454392,12,17,13
c,F,121714,3.8,-10.4,34.5,5.7,0.0,0.0,C,1.44,0.5,1.9260364842454392,12,17,14
c,F,121715,4.1,-10.6,33.5,5.7,0.0,0.0,C,1.21,0.5,1.9260364842454392,12,17,15
c,F,121716,3.3,-11.7,32.3,5.6,0.0,0.0,C,0.62,0.3,1.9260364842454392,12,17,16
c,F,121717,1.7,-11.2,37.6,3.0,0.0,0.0,C,0.12,0.0,1.9260364842454392,12,17,17
c,F,121718,0.7,-10.3,43.8,3.2,0.0,0.0,C,0.01,0.0,1.9260364842454392,12,17,18
c,F,121719,0.0,-9.8,47.7,3.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,17,19
c,F,121720,-0.8,-8.9,54.3,2.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,17,20
c,F,121721,-1.9,-7.6,65.2,3.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,17,21
c,F,121722,-2.8,-9.4,60.5,4.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,17,22
c,F,121723,-3.3,-11.7,52.0,4.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,17,23
c,F,121800,-3.7,-14.4,43.3,4.7,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,18,0
c,F,121801,-4.3,-15.7,40.7,4.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,18,1
c,F,121802,-4.7,-16.8,38.0,3.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,18,2
c,F,121803,-5.0,-17.3,37.5,5.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,18,3
c,F,121804,-5.3,-18.1,36.0,5.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,18,4
c,F,121805,-5.7,-18.5,35.6,4.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,18,5
c,F,121806,-6.0,-18.3,37.1,3.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,18,6
c,F,121807,-6.3,-17.9,39.1,3.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,18,7
c,F,121808,-6.3,-17.8,39.8,3.7,0.0,0.0,C,0.05,0.3,1.9260364842454392,12,18,8
c,F,121809,-5.3,-17.6,37.6,2.8,0.0,0.0,C,0.54,1.0,1.9260364842454392,12,18,9
c,F,121810,-3.9,-17.6,33.7,3.0,0.0,0.0,C,1.19,1.0,1.9260364842454392,12,18,10
c,F,121811,-2.4,-17.2,31.1,2.5,0.0,0.0,C,1.72,1.0,1.9260364842454392,12,18,11
c,F,121812,-1.5,-16.8,30.3,2.6,0.0,0.0,C,2.04,1.0,1.9260364842454392,12,18,12
c,F,121813,-0.8,-15.5,31.7,2.4,0.0,0.0,C,2.13,1.0,1.9260364842454392,12,18,13
c,F,121814,-0.1,-15.1,31.3,2.9,0.0,0.0,C,1.99,1.0,1.9260364842454392,12,18,14
c,F,121815,0.6,-14.6,31.0,2.8,0.0,0.0,C,1.49,1.0,1.9260364842454392,12,18,15
c,F,121816,-0.3,-14.7,33.0,2.8,0.06015601101254205,0.0,C,0.72,0.8,1.9260364842454392,12,18,16
c,F,121817,-1.0,-14.7,34.7,2.9,0.06015601101254205,0.0,C,0.3,0.5,1.9260364842454392,12,18,17
c,F,121818,-2.2,-15.4,35.6,2.7,0.06015601101254205,0.0,C,0.0,0.0,1.9260364842454392,12,18,18
c,F,121819,-2.7,-15.8,35.7,2.8,0.06015601101254205,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,18,19
c,F,121820,-3.1,-15.7,37.1,2.7,0.06015601101254205,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,18,20
c,F,121821,-3.6,-16.0,37.5,2.0,0.06015601101254205,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,18,21
c,F,121822,-4.2,-16.6,37.3,1.8,0.06015601101254205,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,18,22
c,F,121823,-4.6,-16.9,37.7,1.8,0.06015601101254205,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,18,23
c,F,121900,-4.7,-16.9,37.9,1.8,0.06015601101254205,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,19,0
c,F,121901,-5.1,-16.4,40.6,1.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,19,1
c,F,121902,-5.3,-16.8,39.9,1.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,19,2
c,F,121903,-5.4,-16.3,42.0,1.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,19,3
c,F,121904,-5.3,-15.8,43.4,1.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,19,4
c,F,121905,-5.0,-15.3,44.5,2.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,19,5
c,F,121906,-5.0,-14.8,46.3,1.7,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,19,6
c,F,121907,-5.3,-14.6,48.1,1.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,19,7
c,F,121908,-5.2,-14.3,48.6,1.9,0.0,0.0,C,0.04,0.3,1.9260364842454392,12,19,8
c,F,121909,-3.9,-13.8,46.1,2.5,0.0,0.0,C,0.54,1.0,1.9260364842454392,12,19,9
c,F,121910,-1.1,-12.0,43.2,1.4,0.0,0.0,C,1.16,1.0,1.9260364842454392,12,19,10
c,F,121911,-0.2,-12.5,38.9,2.1,0.0,0.0,C,1.7,1.0,1.9260364842454392,12,19,11
c,F,121912,1.3,-12.2,36.1,2.4,0.0,0.0,C,1.99,1.0,1.9260364842454392,12,19,12
c,F,121913,1.9,-11.8,35.6,3.4,0.0,0.0,C,2.07,1.0,1.9260364842454392,12,19,13
c,F,121914,2.7,-12.1,32.6,3.6,0.0,0.0,C,1.92,1.0,1.9260364842454392,12,19,14
c,F,121915,3.5,-11.3,32.9,3.2,0.0,0.0,C,1.55,1.0,1.9260364842454392,12,19,15
c,F,121916,3.9,-10.5,34.2,3.0,0.0,0.0,C,0.99,1.0,1.9260364842454392,12,19,16
c,F,121917,3.2,-10.7,35.3,3.8,0.0,0.0,C,0.34,0.8,1.9260364842454392,12,19,17
c,F,121918,1.8,-10.9,38.4,2.0,0.0,0.0,C,0.01,0.0,1.9260364842454392,12,19,18
c,F,121919,1.2,-10.7,40.7,1.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,19,19
c,F,121920,0.8,-9.8,45.0,2.0,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,19,20
c,F,121921,1.0,-8.8,47.9,2.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,19,21
c,F,121922,0.9,-8.8,48.7,1.7,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,19,22
c,F,121923,0.8,-9.3,46.9,1.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,19,23
c,F,122000,0.5,-9.3,47.9,2.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,20,0
c,F,122001,0.6,-8.9,48.9,2.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,20,1
c,F,122002,0.3,-9.1,49.3,2.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,20,2
c,F,122003,-0.1,-9.4,49.5,2.0,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,20,3
c,F,122004,-0.6,-9.4,51.2,1.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,20,4
c,F,122005,-0.6,-8.9,53.5,2.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,20,5
c,F,122006,-0.5,-8.6,54.1,2.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,20,6
c,F,122007,-0.7,-8.3,56.4,2.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,20,7
c,F,122008,-0.6,-8.1,57.0,2.0,0.0,0.0,C,0.04,0.3,1.9260364842454392,12,20,8
c,F,122009,0.3,-8.2,52.9,1.2,0.0,0.0,C,0.49,1.0,1.9260364842454392,12,20,9
c,F,122010,3.3,-6.6,48.4,1.2,0.0,0.0,C,1.13,1.0,1.9260364842454392,12,20,10
c,F,122011,4.0,-6.3,46.9,1.9,0.0,0.0,C,1.66,1.0,1.9260364842454392,12,20,11
c,F,122012,4.4,-6.3,45.6,2.5,0.0,0.0,C,1.98,1.0,1.9260364842454392,12,20,12
c,F,122013,4.9,-7.0,41.8,3.0,0.0,0.0,C,2.09,1.0,1.9260364842454392,12,20,13
c,F,122014,6.2,-7.3,37.2,2.7,0.0,0.0,C,1.95,1.0,1.9260364842454392,12,20,14
c,F,122015,7.1,-9.0,30.8,2.4,0.0,0.0,C,1.6,1.0,1.9260364842454392,12,20,15
c,F,122016,7.1,-9.4,29.9,3.2,0.0,0.0,C,1.04,1.0,1.9260364842454392,12,20,16
c,F,122017,6.5,-9.0,32.0,2.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,20,17
c,F,122018,4.6,-9.6,35.0,3.1,0.0,0.0,C,0.01,0.0,1.9260364842454392,12,20,18
c,F,122019,3.7,-9.6,37.1,1.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,20,19
c,F,122020,3.2,-9.2,39.7,0.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,20,20
c,F,122021,3.1,-9.1,40.3,1.0,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,20,21
c,F,122022,2.8,-9.0,41.3,0.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,20,22
c,F,122023,2.5,-9.1,42.1,0.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,20,23
c,F,122100,2.7,-10.0,38.9,1.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,21,0
c,F,122101,3.1,-9.0,40.8,1.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,21,1
c,F,122102,3.6,-8.9,39.6,2.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,21,2
c,F,122103,3.4,-7.8,43.8,1.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,21,3
c,F,122104,3.1,-7.8,44.4,0.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,21,4
c,F,122105,3.3,-6.7,48.1,0.7,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,21,5
c,F,122106,3.7,-5.4,51.5,0.8,0.0,8.0,R,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,21,6
c,F,122107,3.9,-0.3,74.6,1.2,1.1,47.0,R,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,21,7
c,F,122108,3.9,2.2,89.0,1.9,1.1,38.0,R,0.0,0.0,1.9260364842454392,12,21,8
c,F,122109,4.7,3.7,93.3,1.4,1.5,35.0,R,0.04,0.0,1.9260364842454392,12,21,9
c,F,122110,5.1,4.4,95.2,1.1,3.3,60.0,R,0.07,0.0,1.9260364842454392,12,21,10
c,F,122111,5.8,5.4,97.3,1.5,2.2,60.0,R,0.19,0.0,1.9260364842454392,12,21,11
c,F,122112,6.6,6.3,97.5,1.6,1.2,27.0,R,0.28,0.0,1.9260364842454392,12,21,12
c,F,122113,4.9,4.5,97.0,4.5,7.2,60.0,R,0.11,0.0,1.9260364842454392,12,21,13
c,F,122114,5.8,4.5,91.3,1.9,1.5,52.0,R,0.27,0.0,1.9260364842454392,12,21,14
c,F,122115,6.9,5.1,88.2,3.3,0.3,4.0,R,0.76,0.1,1.9260364842454392,12,21,15
c,F,122116,7.8,5.5,85.5,3.4,0.0,0.0,G,0.89,0.6,1.9260364842454392,12,21,16
c,F,122117,7.7,5.5,86.0,2.0,0.06015601101254205,0.0,G,0.39,0.5,1.9260364842454392,12,21,17
c,F,122118,5.6,4.1,89.5,2.5,0.06015601101254205,0.0,G,0.01,0.0,1.9260364842454392,12,21,18
c,F,122119,4.9,2.9,87.1,2.9,0.06015601101254205,0.0,G,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,21,19
c,F,122120,4.3,2.3,87.0,3.2,0.06015601101254205,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,21,20
c,F,122121,3.2,1.8,90.2,2.3,0.06015601101254205,0.0,G,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,21,21
c,F,122122,2.6,1.6,93.0,3.0,0.06015601101254205,0.0,G,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,21,22
c,F,122123,2.6,0.9,88.6,3.3,0.06015601101254205,0.0,G,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,21,23
c,F,122200,2.2,0.5,88.2,2.5,0.06015601101254205,0.0,G,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,22,0
c,F,122201,2.1,-0.5,83.5,1.7,0.0,0.0,G,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,22,1
c,F,122202,2.5,-2.1,71.6,2.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,22,2
c,F,122203,2.4,-2.5,69.7,2.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,22,3
c,F,122204,2.3,-2.7,69.6,4.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,22,4
c,F,122205,1.7,-3.6,67.5,4.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,22,5
c,F,122206,1.1,-5.2,62.9,3.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,22,6
c,F,122207,0.8,-6.2,59.4,5.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,22,7
c,F,122208,0.5,-7.0,56.8,5.3,0.0,0.0,C,0.03,0.3,1.9260364842454392,12,22,8
c,F,122209,0.8,-7.6,53.4,4.3,0.0,0.0,C,0.46,1.0,1.9260364842454392,12,22,9
c,F,122210,1.7,-7.2,51.5,3.2,0.0,0.0,C,1.08,1.0,1.9260364842454392,12,22,10
c,F,122211,2.7,-7.6,46.6,4.0,0.0,0.0,C,1.57,1.0,1.9260364842454392,12,22,11
c,F,122212,3.0,-7.5,46.1,3.6,0.0,0.0,C,1.76,0.9,1.9260364842454392,12,22,12
c,F,122213,1.4,-6.6,55.6,4.0,0.0,0.0,S,1.56,0.7,1.9260364842454392,12,22,13
c,F,122214,2.0,-8.2,46.9,3.4,0.0,0.0,C,1.43,0.6,1.9260364842454392,12,22,14
c,F,122215,2.1,-10.5,38.9,3.9,0.0,0.0,C,1.35,0.7,1.9260364842454392,12,22,15
c,F,122216,2.0,-13.5,30.7,5.8,0.0,0.0,C,1.1,1.0,1.9260364842454392,12,22,16
c,F,122217,0.3,-13.5,35.0,6.7,0.0,0.0,C,0.32,0.5,1.9260364842454392,12,22,17
c,F,122218,-1.3,-13.6,38.6,4.6,0.0,0.0,R,0.01,0.0,1.9260364842454392,12,22,18
c,F,122219,-2.3,-14.1,39.7,4.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,22,19
c,F,122220,-3.1,-15.0,39.5,4.0,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,22,20
c,F,122221,-3.5,-14.8,41.2,5.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,22,21
c,F,122222,-3.7,-14.3,43.6,6.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,22,22
c,F,122223,-4.0,-14.2,44.9,7.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,22,23
c,F,122300,-4.2,-13.4,48.6,6.7,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,23,0
c,F,122301,-4.3,-12.6,52.3,7.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,23,1
c,F,122302,-4.5,-12.4,54.3,3.9,0.0,0.0,R,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,23,2
c,F,122303,-5.0,-13.6,50.8,5.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,23,3
c,F,122304,-5.4,-15.3,46.0,6.2,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,23,4
c,F,122305,-5.6,-15.5,45.5,6.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,23,5
c,F,122306,-5.7,-15.7,45.1,7.0,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,23,6
c,F,122307,-5.8,-16.0,44.3,6.9,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,23,7
c,F,122308,-5.8,-16.1,44.3,7.9,0.0,0.0,C,0.03,0.2,1.9260364842454392,12,23,8
c,F,122309,-5.3,-15.8,43.5,7.3,0.0,0.0,C,0.48,1.0,1.9260364842454392,12,23,9
c,F,122310,-4.4,-15.8,40.7,8.0,0.0,0.0,C,1.09,1.0,1.9260364842454392,12,23,10
c,F,122311,-3.4,-14.7,41.1,8.7,0.0,0.0,C,1.62,1.0,1.9260364842454392,12,23,11
c,F,122312,-2.4,-14.0,40.8,9.2,0.0,0.0,C,1.95,1.0,1.9260364842454392,12,23,12
c,F,122313,-1.5,-13.7,38.9,8.1,0.0,0.0,C,2.08,1.0,1.9260364842454392,12,23,13
c,F,122314,-0.3,-13.2,37.2,5.0,0.0,0.0,C,1.83,0.9,1.9260364842454392,12,23,14
c,F,122315,-0.4,-13.3,37.1,6.4,0.0,0.0,F,1.43,1.0,1.9260364842454392,12,23,15
c,F,122316,-0.9,-14.2,35.6,9.0,0.0,0.0,C,0.95,0.9,1.9260364842454392,12,23,16
c,F,122317,-1.9,-15.0,36.0,13.2,0.06015601101254205,0.0,C,0.39,0.8,1.9260364842454392,12,23,17
c,F,122318,-2.8,-15.1,38.1,10.0,0.06015601101254205,0.0,C,0.01,0.0,1.9260364842454392,12,23,18
c,F,122319,-3.4,-14.7,41.2,6.2,0.06015601101254205,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,23,19
c,F,122320,-3.8,-14.2,44.2,5.7,0.06015601101254205,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,23,20
c,F,122321,-3.9,-13.5,47.2,8.1,0.06015601101254205,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,23,21
c,F,122322,-4.0,-13.3,48.5,7.8,0.06015601101254205,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,23,22
c,F,122323,-4.1,-13.2,49.1,7.1,0.06015601101254205,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,23,23
c,F,122400,-4.4,-13.1,50.4,4.6,0.06015601101254205,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,24,0
c,F,122401,-4.7,-13.1,51.6,3.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,24,1
c,F,122402,-5.0,-13.2,52.6,3.7,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,24,2
c,F,122403,-5.3,-13.2,54.0,2.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,24,3
c,F,122404,-5.5,-13.0,55.5,2.4,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,24,4
c,F,122405,-5.8,-13.0,56.6,2.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,24,5
c,F,122406,-5.9,-12.9,57.8,2.8,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,24,6
c,F,122407,-6.1,-13.2,57.4,4.5,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,24,7
c,F,122408,-6.4,-13.4,57.5,4.8,0.0,0.0,C,0.03,0.3,1.9260364842454392,12,24,8
c,F,122409,-5.9,-13.3,56.0,6.7,0.0,0.0,C,0.51,1.0,1.9260364842454392,12,24,9
c,F,122410,-5.2,-13.1,53.5,7.1,0.0,0.0,C,1.15,1.0,1.9260364842454392,12,24,10
c,F,122411,-4.0,-13.0,49.8,6.2,0.0,0.0,C,1.66,1.0,1.9260364842454392,12,24,11
c,F,122412,-2.4,-12.2,46.9,4.8,0.0,0.0,C,1.99,1.0,1.9260364842454392,12,24,12
c,F,122413,0.0,-10.9,43.7,3.5,0.0,0.0,C,2.09,1.0,1.9260364842454392,12,24,13
c,F,122414,2.3,-9.5,41.3,2.6,0.0,0.0,C,1.97,1.0,1.9260364842454392,12,24,14
c,F,122415,2.0,-9.8,41.1,4.0,0.0,0.0,C,1.62,1.0,1.9260364842454392,12,24,15
c,F,122416,2.0,-9.8,41.2,5.2,0.0,0.0,C,1.08,1.0,1.9260364842454392,12,24,16
c,F,122417,2.0,-9.7,41.7,4.5,0.0,0.0,C,0.42,0.8,1.9260364842454392,12,24,17
c,F,122418,1.0,-9.9,44.1,5.3,0.0,0.0,C,0.01,0.0,1.9260364842454392,12,24,18
c,F,122419,0.6,-10.0,44.8,4.1,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,24,19
c,F,122420,0.6,-9.9,45.3,4.3,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,24,20
c,F,122421,0.4,-9.9,46.0,5.6,0.0,0.0,C,0.9012940401712215,0.5792229173526506,1.9260364842454392,12,24,21
