stn,year,mmddhh,ta,td,hm,ws,rn,re,ww,si,ss,sn,mm,dd,hh
a,F,92622,19.1,13.0,67.7,1.7,0.0,0.0,C,0.0425,0.15000000000000002,0.0,9,26,22
a,F,92623,18.8,13.7,72.6,1.7,0.0,0.0,C,0.04,0.13333333333333336,0.0,9,26,23
a,F,92700,18.6,14.0,74.6,1.2,0.0,0.0,C,0.037500000000000006,0.11666666666666668,0.0,9,27,0
a,F,92701,18.2,13.8,75.5,1.1,0.0,0.0,C,0.035,0.1,0.0,9,27,1
a,F,92702,17.8,13.6,76.2,1.4,0.0,0.0,C,0.0325,0.08333333333333334,0.0,9,27,2
a,F,92703,17.4,13.0,75.1,1.0,0.0,0.0,G,0.030000000000000002,0.06666666666666668,0.0,9,27,3
a,F,92704,17.3,13.1,76.1,0.9,0.0,0.0,C,0.027500000000000004,0.05000000000000002,0.0,9,27,4
a,F,92705,16.7,12.9,78.0,1.3,0.0,0.0,C,0.025,0.033333333333333354,0.0,9,27,5
a,F,92706,16.3,13.1,81.3,1.6,0.0,0.0,G,0.022500000000000003,0.01666666666666669,0.0,9,27,6
a,F,92707,15.9,13.3,84.6,1.1,0.0,0.0,G,0.02,0.0,0.0,9,27,7
a,F,92708,16.2,13.6,84.7,1.4,0.0,0.0,G,0.5,0.7,0.0,9,27,8
a,F,92709,17.6,14.1,80.0,0.5,0.0,0.0,G,1.06,1.0,0.0,9,27,9
a,F,92710,20.3,14.4,69.0,1.1,0.0,0.0,C,1.74,1.0,0.0,9,27,10
a,F,92711,20.9,14.8,68.2,2.0,0.0,0.0,G,2.21,1.0,0.0,9,27,11
a,F,92712,22.3,14.8,62.4,2.6,0.0,0.0,C,2.68,1.0,0.0,9,27,12
a,F,92713,23.6,14.3,55.9,2.5,0.0,0.0,C,2.78,1.0,0.0,9,27,13
a,F,92714,24.8,13.3,48.7,2.8,0.0,0.0,C,2.7,1.0,0.0,9,27,14
a,F,92715,25.3,13.7,48.7,2.4,0.0,0.0,C,2.34,1.0,0.0,9,27,15
a,F,92716,25.6,15.8,54.7,1.9,0.0,0.0,C,1.81,1.0,0.0,9,27,16
a,F,92717,25.1,15.4,55.1,2.3,0.0,0.0,C,1.12,1.0,0.0,9,27,17
a,F,92718,24.2,15.4,57.7,1.7,0.0,0.0,G,0.42,1.0,0.0,9,27,18
a,F,92719,22.7,14.8,60.9,1.8,0.0,0.0,C,0.02,0.1,0.0,9,27,19
a,F,92720,21.2,15.7,70.8,2.0,0.0,0.0,C,0.020833333333333332,0.09166666666666667,0.0,9,27,20
a,F,92721,20.6,16.8,78.9,1.9,0.0,0.0,C,0.021666666666666667,0.08333333333333334,0.0,9,27,21
a,F,92722,20.3,16.5,78.6,1.8,0.0,0.0,C,0.0225,0.07500000000000001,0.0,9,27,22
a,F,92723,19.9,16.7,81.9,2.1,0.0,0.0,G,0.023333333333333334,0.06666666666666668,0.0,9,27,23
a,F,92800,19.5,16.9,84.8,1.6,0.0,0.0,G,0.024166666666666666,0.05833333333333334,0.0,9,28,0
a,F,92801,19.1,16.7,86.1,1.9,0.0,0.0,G,0.025,0.05,0.0,9,28,1
a,F,92802,18.8,16.3,85.7,1.2,0.0,0.0,G,0.025833333333333333,0.04166666666666667,0.0,9,28,2
a,F,92803,18.6,15.7,83.1,0.4,0.0,0.0,G,0.026666666666666665,0.03333333333333334,0.0,9,28,3
a,F,92804,18.4,16.1,86.5,0.6,0.0,0.0,G,0.0275,0.02500000000000001,0.0,9,28,4
a,F,92805,18.1,15.5,84.8,0.9,0.0,0.0,G,0.028333333333333332,0.016666666666666677,0.0,9,28,5
a,F,92806,17.7,15.2,85.1,1.0,0.0,0.0,G,0.029166666666666667,0.008333333333333345,0.0,9,28,6
a,F,92807,17.3,14.6,84.1,0.9,0.0,0.0,G,0.03,0.0,0.0,9,28,7
a,F,92808,17.7,15.0,83.8,0.6,0.0,0.0,G,0.34,0.0,0.0,9,28,8
a,F,92809,18.5,15.0,80.4,0.5,0.0,0.0,G,0.57,0.0,0.0,9,28,9
a,F,92810,19.5,14.7,74.2,1.5,0.0,0.0,G,0.71,0.0,0.0,9,28,10
a,F,92811,20.2,14.7,70.6,1.6,0.0,0.0,C,1.09,0.2,0.0,9,28,11
a,F,92812,21.3,15.0,67.2,0.6,0.0,0.0,C,1.05,0.0,0.0,9,28,12
a,F,92813,22.2,15.3,64.9,0.6,0.0,0.0,C,1.47,0.1,0.0,9,28,13
a,F,92814,23.6,15.5,60.2,1.5,0.0,0.0,C,2.25,0.9,0.0,9,28,14
a,F,92815,23.9,16.0,61.5,3.3,0.0,0.0,G,2.09,0.9,0.0,9,28,15
a,F,92816,23.0,16.1,65.1,3.1,0.0,0.0,G,1.54,0.9,0.0,9,28,16
a,F,92817,23.2,15.6,62.1,2.5,0.0,0.0,C,1.1,1.0,0.0,9,28,17
a,F,92818,22.6,16.2,67.1,2.0,0.0,0.0,G,0.41,1.0,0.0,9,28,18
a,F,92819,21.2,16.3,73.6,2.3,0.0,0.0,G,0.02,0.1,0.0,9,28,19
a,F,92820,20.5,17.3,81.8,1.4,0.0,0.0,H,0.02,0.09166666666666667,0.0,9,28,20
a,F,92821,19.9,16.8,82.3,1.7,0.0,0.0,H,0.02,0.08333333333333334,0.0,9,28,21
a,F,92822,19.6,17.3,86.4,1.9,0.0,0.0,H,0.02,0.07500000000000001,0.0,9,28,22
a,F,92823,19.3,17.1,87.6,1.5,0.0,0.0,H,0.02,0.06666666666666668,0.0,9,28,23
a,F,92900,18.8,16.6,86.8,0.8,0.0,0.0,H,0.02,0.05833333333333334,0.0,9,29,0
a,F,92901,18.6,16.5,87.4,0.2,0.0,0.0,H,0.02,0.05,0.0,9,29,1
a,F,92902,18.4,16.5,89.0,0.9,0.0,0.0,F,0.02,0.04166666666666667,0.0,9,29,2
a,F,92903,18.2,16.6,90.7,1.3,0.0,0.0,F,0.02,0.03333333333333334,0.0,9,29,3
a,F,92904,17.8,16.6,93.2,1.5,0.0,0.0,F,0.02,0.02500000000000001,0.0,9,29,4
a,F,92905,17.3,16.2,93.1,0.9,0.0,0.0,F,0.02,0.016666666666666677,0.0,9,29,5
a,F,92906,16.9,15.8,93.4,0.8,0.0,0.0,F,0.02,0.008333333333333345,0.0,9,29,6
a,F,92907,16.7,15.4,91.6,0.6,0.0,0.0,F,0.02,0.0,0.0,9,29,7
a,F,92908,17.1,15.9,92.6,0.6,0.0,0.0,F,0.35,0.1,0.0,9,29,8
a,F,92909,18.1,16.5,90.4,0.7,0.0,0.0,F,1.1,1.0,0.0,9,29,9
a,F,92910,19.2,16.5,84.8,1.1,0.0,0.0,G,1.53,0.6,0.0,9,29,10
a,F,92911,20.4,16.4,77.7,1.5,0.0,0.0,G,2.38,1.0,0.0,9,29,11
a,F,92912,21.6,16.7,73.8,2.2,0.0,0.0,G,2.62,1.0,0.0,9,29,12
a,F,92913,22.6,16.8,70.0,2.3,0.0,0.0,G,2.71,1.0,0.0,9,29,13
a,F,92914,23.4,15.8,62.2,2.8,0.0,0.0,G,2.62,1.0,0.0,9,29,14
a,F,92915,23.5,16.1,63.3,2.8,0.0,0.0,C,2.28,1.0,0.0,9,29,15
a,F,92916,23.4,16.2,64.0,2.7,0.0,0.0,C,1.71,1.0,0.0,9,29,16
a,F,92917,23.1,15.7,63.1,2.2,0.0,0.0,G,1.03,1.0,0.0,9,29,17
a,F,92918,21.9,15.1,65.4,2.6,0.0,0.0,G,0.36,1.0,0.0,9,29,18
a,F,92919,20.4,15.3,72.3,2.4,0.0,0.0,G,0.02,0.0,0.0,9,29,19
a,F,92920,19.6,15.0,74.4,1.7,0.0,0.0,G,0.020833333333333332,0.0,0.0,9,29,20
a,F,92921,19.1,15.2,78.4,1.9,0.0,0.0,G,0.021666666666666667,0.0,0.0,9,29,21
a,F,92922,18.8,15.5,81.0,1.7,0.0,0.0,G,0.0225,0.0,0.0,9,29,22
a,F,92923,18.6,15.8,83.8,1.7,0.0,0.0,G,0.023333333333333334,0.0,0.0,9,29,23
a,F,93000,18.3,15.6,84.7,1.6,0.0,0.0,G,0.024166666666666666,0.0,0.0,9,30,0
a,F,93001,17.9,15.1,83.7,1.1,0.0,0.0,G,0.025,0.0,0.0,9,30,1
a,F,93002,17.8,15.3,85.5,1.2,0.0,0.0,H,0.025833333333333333,0.0,0.0,9,30,2
a,F,93003,17.5,15.0,85.5,0.9,0.0,0.0,H,0.026666666666666665,0.0,0.0,9,30,3
a,F,93004,17.3,15.3,87.6,1.6,0.0,0.0,H,0.0275,0.0,0.0,9,30,4
a,F,93005,17.1,15.3,89.0,1.2,0.0,0.0,F,0.028333333333333332,0.0,0.0,9,30,5
a,F,93006,17.0,15.7,92.4,1.7,0.0,0.0,F,0.029166666666666667,0.0,0.0,9,30,6
a,F,93007,16.7,15.2,91.1,0.6,0.0,0.0,F,0.03,0.0,0.0,9,30,7
a,F,93008,16.9,15.4,90.8,0.5,0.0,0.0,F,0.4,0.7,0.0,9,30,8
a,F,93009,17.8,16.0,89.3,1.0,0.0,0.0,H,1.09,1.0,0.0,9,30,9
a,F,93010,18.7,16.6,87.4,1.4,0.0,0.0,H,1.67,1.0,0.0,9,30,10
a,F,93011,20.1,17.0,82.5,1.8,0.0,0.0,G,2.22,1.0,0.0,9,30,11
a,F,93012,21.8,17.2,74.8,1.6,0.0,0.0,G,2.55,1.0,0.0,9,30,12
a,F,93013,23.0,16.9,68.5,2.1,0.0,0.0,G,2.56,1.0,0.0,9,30,13
a,F,93014,24.0,16.6,63.5,2.2,0.0,0.0,G,2.26,0.9,0.0,9,30,14
a,F,93015,24.8,17.4,63.5,2.6,0.0,0.0,G,2.21,1.0,0.0,9,30,15
a,F,93016,24.7,17.9,65.8,2.7,0.0,0.0,G,1.65,1.0,0.0,9,30,16
a,F,93017,24.3,17.4,65.3,2.3,0.0,0.0,G,1.02,1.0,0.0,9,30,17
a,F,93018,22.7,17.2,70.9,2.3,0.0,0.0,G,0.35,1.0,0.0,9,30,18
a,F,93019,21.0,16.5,75.7,1.5,0.0,0.0,G,0.02,0.0,0.0,9,30,19
a,F,93020,19.8,15.8,77.8,2.0,0.0,0.0,G,0.024166666666666666,0.0,0.0,9,30,20
a,F,93021,19.2,15.4,78.7,1.2,0.0,0.0,G,0.028333333333333335,0.0,0.0,9,30,21
a,F,93022,18.8,15.8,82.8,2.3,0.0,0.0,G,0.0325,0.0,0.0,9,30,22
a,F,93023,18.5,15.8,84.3,0.9,0.0,0.0,H,0.03666666666666667,0.0,0.0,9,30,23
b,F,90100,20.1,19.2,94.5,0.8,0.0,0.0,G,0.04083333333333333,0.0,0.0,9,1,0
b,F,90101,19.9,19.0,94.9,0.8,0.0,0.0,G,0.045,0.0,0.0,9,1,1
b,F,90102,20.1,19.3,95.0,0.9,0.0,0.0,G,0.049166666666666664,0.0,0.0,9,1,2
b,F,90103,20.2,19.2,93.9,0.9,0.0,0.0,G,0.05333333333333333,0.0,0.0,9,1,3
b,F,90104,20.1,19.2,94.0,1.2,0.0,0.0,G,0.057499999999999996,0.0,0.0,9,1,4
b,F,90105,20.2,18.9,92.6,1.4,0.0,0.0,G,0.06166666666666666,0.0,0.0,9,1,5
b,F,90106,20.0,18.6,91.7,1.3,0.0,0.0,G,0.06583333333333333,0.0,0.0,9,1,6
b,F,90107,20.1,18.7,91.8,0.4,0.0,0.0,G,0.07,0.0,0.0,9,1,7
b,F,90108,20.5,18.7,89.5,0.9,0.0,0.0,G,0.29,0.0,0.0,9,1,8
b,F,90109,20.8,18.6,87.6,1.2,0.0,0.0,C,0.3,0.0,0.0,9,1,9
b,F,90110,21.5,18.8,84.8,1.3,0.0,0.0,C,0.7,0.0,0.0,9,1,10
b,F,90111,22.8,18.9,78.6,0.9,0.0,0.0,C,1.46,0.2,0.0,9,1,11
b,F,90112,24.3,18.8,71.4,1.2,0.0,0.0,C,2.24,0.5,0.0,9,1,12
b,F,90113,25.5,18.9,66.8,1.9,0.0,0.0,C,2.35,0.5,0.0,9,1,13
b,F,90114,26.0,19.0,65.4,2.2,0.0,0.0,C,2.04,0.5,0.0,9,1,14
b,F,90115,26.6,19.0,62.9,1.5,0.0,0.0,C,2.57,0.9,0.0,9,1,15
b,F,90116,27.2,18.8,60.3,1.7,0.0,0.0,C,2.22,0.9,0.0,9,1,16
b,F,90117,27.1,18.8,60.8,1.2,0.0,0.0,C,1.12,0.6,0.0,9,1,17
b,F,90118,26.3,19.5,66.1,2.3,0.0,0.0,C,0.8,0.6,0.0,9,1,18
b,F,90119,24.4,17.5,65.7,3.0,0.0,0.0,C,0.13,0.3,0.0,9,1,19
b,F,90120,23.4,17.5,69.3,2.2,0.0,0.0,C,0.12583333333333332,0.27499999999999997,0.0,9,1,20
b,F,90121,22.4,18.0,76.0,1.2,0.0,0.0,C,0.12166666666666667,0.25,0.0,9,1,21
b,F,90122,21.3,18.2,82.4,1.4,0.0,0.0,C,0.11750000000000001,0.22499999999999998,0.0,9,1,22
b,F,90123,20.6,18.0,85.3,0.7,0.0,0.0,C,0.11333333333333334,0.2,0.0,9,1,23
b,F,90200,20.0,17.8,87.3,1.3,0.0,0.0,C,0.10916666666666668,0.175,0.0,9,2,0
b,F,90201,19.6,17.7,88.9,1.3,0.0,0.0,C,0.10500000000000001,0.15,0.0,9,2,1
b,F,90202,19.2,17.4,89.6,1.1,0.0,0.0,C,0.10083333333333333,0.125,0.0,9,2,2
b,F,90203,18.6,17.2,92.0,1.3,0.0,0.0,C,0.09666666666666668,0.1,0.0,9,2,3
b,F,90204,18.4,17.2,92.9,0.6,0.0,0.0,C,0.0925,0.07500000000000001,0.0,9,2,4
b,F,90205,18.5,17.1,91.9,1.3,0.0,0.0,C,0.08833333333333335,0.05000000000000002,0.0,9,2,5
b,F,90206,18.8,17.0,89.4,2.1,0.0,0.0,C,0.08416666666666667,0.025000000000000022,0.0,9,2,6
b,F,90207,19.0,17.2,89.1,2.2,0.0,0.0,C,0.08,0.0,0.0,9,2,7
b,F,90208,20.1,16.6,80.5,3.0,0.0,0.0,C,0.4,0.0,0.0,9,2,8
b,F,90209,21.3,16.9,75.9,2.4,0.0,0.0,C,0.71,0.0,0.0,9,2,9
b,F,90210,22.8,17.5,72.2,2.4,0.0,0.0,C,1.52,0.4,0.0,9,2,10
b,F,90211,25.1,17.5,62.7,5.3,0.0,0.0,C,2.8,1.0,0.0,9,2,11
b,F,90212,25.4,17.2,60.5,5.6,0.0,0.0,C,2.05,0.4,0.0,9,2,12
b,F,90213,25.5,17.2,60.0,5.1,0.0,0.0,C,1.49,0.1,0.0,9,2,13
b,F,90214,25.7,17.4,60.3,5.1,0.0,0.0,C,1.3,0.1,0.0,9,2,14
b,F,90215,25.8,17.6,60.4,4.2,0.0,0.0,C,1.28,0.1,0.0,9,2,15
b,F,90216,26.3,18.0,60.0,3.4,0.0,0.0,C,1.34,0.2,0.0,9,2,16
b,F,90217,26.0,17.0,57.5,4.9,0.0,0.0,C,0.97,0.2,0.0,9,2,17
b,F,90218,25.4,16.8,58.8,4.5,0.0,0.0,R,0.62,0.6,0.0,9,2,18
b,F,90219,24.4,16.5,61.5,3.9,0.0,0.0,C,0.14,0.1,0.0,9,2,19
b,F,90220,23.8,16.1,62.3,3.8,0.0,0.0,C,0.14250000000000002,0.125,0.0,9,2,20
b,F,90221,23.4,16.3,64.3,3.4,0.0,0.0,C,0.14500000000000002,0.15000000000000002,0.0,9,2,21
b,F,90222,22.9,16.1,65.6,2.7,0.0,0.0,C,0.14750000000000002,0.17500000000000002,0.0,9,2,22
b,F,90223,22.9,15.8,64.6,3.3,0.0,0.0,C,0.15000000000000002,0.2,0.0,9,2,23
b,F,90300,22.7,16.0,66.2,3.8,0.0,0.0,C,0.15250000000000002,0.22500000000000003,0.0,9,3,0
b,F,90301,22.2,16.3,69.0,4.4,0.0,0.0,C,0.15500000000000003,0.25,0.0,9,3,1
b,F,90302,22.1,16.4,70.5,4.0,0.0,0.0,C,0.15750000000000003,0.275,0.0,9,3,2
b,F,90303,21.9,16.6,71.7,3.4,0.0,0.0,C,0.16,0.30000000000000004,0.0,9,3,3
b,F,90304,21.9,16.8,72.4,1.4,0.0,0.0,G,0.1625,0.32500000000000007,0.0,9,3,4
b,F,90305,22.0,16.7,72.1,2.4,0.0,0.0,C,0.165,0.3500000000000001,0.0,9,3,5
b,F,90306,21.7,16.8,73.6,2.5,0.0,0.0,G,0.1675,0.3750000000000001,0.0,9,3,6
b,F,90307,21.6,16.8,73.8,2.0,0.0,0.0,R,0.17,0.4,0.0,9,3,7
b,F,90308,22.6,16.8,69.6,3.6,0.0,0.0,R,0.5,0.7,0.0,9,3,8
b,F,90309,24.1,17.4,66.1,3.6,0.0,0.0,C,1.64,0.9,0.0,9,3,9
b,F,90310,24.7,17.8,65.6,4.7,0.0,0.0,C,1.63,0.6,0.0,9,3,10
b,F,90311,25.2,18.2,65.1,3.8,0.0,0.0,C,1.52,0.2,0.0,9,3,11
b,F,90312,25.5,18.6,65.5,3.1,0.0,0.0,C,1.62,0.2,0.0,9,3,12
b,F,90313,25.8,18.6,64.6,4.8,0.0,0.0,C,2.13,0.4,0.0,9,3,13
b,F,90314,26.0,18.8,64.4,6.0,0.0,0.0,C,2.09,0.3,0.0,9,3,14
b,F,90315,25.5,18.8,66.6,5.9,0.0,0.0,C,1.5,0.3,0.0,9,3,15
b,F,90316,25.3,18.9,67.6,5.1,0.0,0.0,C,1.15,0.1,0.0,9,3,16
b,F,90317,24.8,18.8,69.3,3.9,0.0,0.0,C,0.75,0.0,0.0,9,3,17
b,F,90318,24.1,18.2,69.6,2.7,0.0,0.0,C,0.3,0.0,0.0,9,3,18
b,F,90319,23.6,17.7,69.2,2.4,0.0,0.0,C,0.07,0.0,0.0,9,3,19
b,F,90320,23.3,17.2,68.8,3.1,0.0,0.0,C,0.06666666666666668,0.0,0.0,9,3,20
b,F,90321,22.9,17.2,70.4,4.3,0.0,0.0,C,0.06333333333333334,0.0,0.0,9,3,21
b,F,90322,21.4,17.9,80.7,5.0,0.0,1.0,R,0.060000000000000005,0.0,0.0,9,3,22
b,F,90323,21.1,18.1,82.9,2.2,0.0,0.0,R,0.05666666666666667,0.0,0.0,9,3,23
b,F,90400,21.4,17.6,78.7,3.0,0.0,0.0,C,0.05333333333333334,0.0,0.0,9,4,0
b,F,90401,21.5,17.7,79.0,0.8,0.0,0.0,C,0.05,0.0,0.0,9,4,1
b,F,90402,21.5,17.7,79.0,2.1,0.0,0.0,C,0.04666666666666667,0.0,0.0,9,4,2
b,F,90403,21.7,17.7,77.9,2.5,0.0,0.0,R,0.043333333333333335,0.0,0.0,9,4,3
b,F,90404,21.7,17.7,77.8,1.7,0.0,0.0,C,0.04,0.0,0.0,9,4,4
b,F,90405,21.6,17.8,78.7,2.1,0.0,0.0,C,0.03666666666666667,0.0,0.0,9,4,5
b,F,90406,21.8,17.8,77.9,3.0,0.0,0.0,C,0.03333333333333333,0.0,0.0,9,4,6
b,F,90407,21.9,17.9,78.1,4.4,0.0,0.0,R,0.03,0.0,0.0,9,4,7
b,F,90408,21.9,18.2,79.5,4.3,0.0,0.0,R,0.19,0.0,0.0,9,4,8
b,F,90409,22.0,18.7,81.6,5.2,0.0,2.0,R,0.34,0.0,0.0,9,4,9
b,F,90410,22.4,19.2,82.0,5.1,0.0,1.0,R,0.6,0.0,0.0,9,4,10
b,F,90411,24.1,20.1,78.6,4.5,0.0,0.0,C,1.17,0.0,0.0,9,4,11
b,F,90412,25.1,20.5,75.6,4.5,0.0,0.0,C,1.19,0.0,0.0,9,4,12
b,F,90413,26.2,21.1,73.2,3.8,0.0,0.0,C,1.32,0.0,0.0,9,4,13
b,F,90414,27.1,21.6,71.9,3.8,0.0,0.0,C,1.23,0.0,0.0,9,4,14
b,F,90415,27.7,22.1,71.3,3.8,0.0,0.0,C,1.14,0.1,0.0,9,4,15
b,F,90416,27.6,22.2,72.4,3.9,0.0,0.0,R,0.8,0.0,0.0,9,4,16
b,F,90417,27.6,22.6,74.3,2.7,0.0,0.0,R,0.41,0.0,0.0,9,4,17
b,F,90418,27.5,22.8,75.8,1.5,0.0,0.0,C,0.31,0.0,0.0,9,4,18
b,F,90419,27.2,22.4,75.3,1.8,0.0,0.0,R,0.08,0.0,0.0,9,4,19
b,F,90420,26.7,22.3,77.0,2.5,0.0,7.0,R,0.07416666666666667,0.0,0.0,9,4,20
b,F,90421,26.3,22.2,78.2,1.7,0.0,0.0,R,0.06833333333333333,0.0,0.0,9,4,21
b,F,90422,25.8,20.9,74.6,1.7,0.0,1.0,R,0.0625,0.0,0.0,9,4,22
b,F,90423,25.1,20.6,75.8,1.3,0.0,0.0,C,0.05666666666666667,0.0,0.0,9,4,23
b,F,90500,24.4,20.9,81.1,0.2,0.1,21.0,R,0.050833333333333335,0.0,0.0,9,5,0
b,F,90501,23.1,21.7,92.1,0.9,0.5,28.0,R,0.045,0.0,0.0,9,5,1
b,F,90502,22.9,21.8,93.5,0.9,0.7,44.0,R,0.03916666666666667,0.0,0.0,9,5,2
b,F,90503,22.7,21.6,93.6,1.5,0.7,47.0,R,0.03333333333333333,0.0,0.0,9,5,3
b,F,90504,22.6,21.4,93.4,1.1,0.1,8.0,R,0.027499999999999997,0.0,0.0,9,5,4
b,F,90505,22.3,21.4,94.1,0.9,0.0,0.0,R,0.021666666666666667,0.0,0.0,9,5,5
b,F,90506,22.2,21.3,94.8,0.9,0.0,9.0,R,0.015833333333333338,0.0,0.0,9,5,6
b,F,90507,22.1,21.3,94.9,1.0,0.0,3.0,R,0.01,0.0,0.0,9,5,7
b,F,90508,22.2,21.4,95.0,0.6,0.6,33.0,R,0.08,0.0,0.0,9,5,8
b,F,90509,22.7,21.7,94.3,1.0,0.3,35.0,R,0.27,0.0,0.0,9,5,9
b,F,90510,23.3,22.0,92.2,0.4,0.6,52.0,R,0.43,0.0,0.0,9,5,10
b,F,90511,23.9,22.6,92.4,1.3,0.2,40.0,R,0.56,0.0,0.0,9,5,11
b,F,90512,24.6,23.0,90.7,1.4,0.2,24.0,R,0.82,0.0,0.0,9,5,12
b,F,90513,25.2,23.4,89.9,1.2,0.3,39.0,R,0.7,0.0,0.0,9,5,13
b,F,90514,25.3,23.4,89.2,1.1,0.4,54.0,R,0.43,0.0,0.0,9,5,14
b,F,90515,24.7,23.2,91.2,1.8,3.1,60.0,R,0.26,0.0,0.0,9,5,15
b,F,90516,24.4,23.1,92.6,1.5,2.8,60.0,R,0.18,0.0,0.0,9,5,16
b,F,90517,24.2,23.0,93.2,1.5,2.4,60.0,R,0.14,0.0,0.0,9,5,17
b,F,90518,24.0,22.9,93.6,1.4,2.8,60.0,R,0.05,0.0,0.0,9,5,18
b,F,90519,23.6,22.5,93.4,1.7,5.7,60.0,R,0.01,0.0,0.0,9,5,19
b,F,90520,23.2,22.1,93.7,2.4,5.4,60.0,R,0.010833333333333334,0.0,0.0,9,5,20
b,F,90521,21.3,20.0,92.4,2.6,4.3,60.0,R,0.011666666666666667,0.0,0.0,9,5,21
b,F,90522,19.9,18.7,92.8,3.0,4.4,60.0,R,0.0125,0.0,0.0,9,5,22
b,F,90523,19.1,18.0,93.8,3.3,7.1,60.0,R,0.013333333333333334,0.0,0.0,9,5,23
b,F,90600,18.7,17.8,94.3,4.4,3.9,60.0,R,0.014166666666666668,0.0,0.0,9,6,0
b,F,90601,18.8,17.9,94.3,4.7,4.2,60.0,R,0.015,0.0,0.0,9,6,1
b,F,90602,18.8,17.8,93.8,5.0,4.3,60.0,R,0.015833333333333335,0.0,0.0,9,6,2
b,F,90603,18.4,17.3,93.4,5.7,7.1,60.0,R,0.016666666666666666,0.0,0.0,9,6,3
b,F,90604,17.8,16.7,93.5,5.4,5.3,60.0,R,0.0175,0.0,0.0,9,6,4
b,F,90605,17.4,16.3,93.2,6.8,6.2,60.0,R,0.018333333333333333,0.0,0.0,9,6,5
b,F,90606,17.3,16.0,92.5,8.3,3.3,57.0,R,0.019166666666666665,0.0,0.0,9,6,6
b,F,90607,17.3,16.1,92.8,8.1,10.0,60.0,R,0.02,0.0,0.0,9,6,7
b,F,90608,17.6,16.3,91.8,4.6,1.3,16.0,R,0.19,0.0,0.0,9,6,8
b,F,90609,18.1,16.4,89.6,2.9,0.0,0.0,C,0.29,0.0,0.0,9,6,9
b,F,90610,18.3,16.7,90.1,3.2,0.0,1.0,R,0.34,0.0,0.0,9,6,10
b,F,90611,19.6,16.9,84.4,3.1,0.0,0.0,C,1.0,0.0,0.0,9,6,11
b,F,90612,20.5,16.5,77.8,1.9,0.0,0.0,C,1.02,0.0,0.0,9,6,12
b,F,90613,22.6,16.9,70.5,2.3,0.0,0.0,R,1.7,0.2,0.0,9,6,13
b,F,90614,24.1,16.6,62.9,3.1,0.0,0.0,R,2.11,0.4,0.0,9,6,14
b,F,90615,25.1,16.2,57.8,3.4,0.0,0.0,R,2.08,0.6,0.0,9,6,15
b,F,90616,25.3,16.6,58.5,3.1,0.0,0.0,R,1.82,0.8,0.0,9,6,16
b,F,90617,25.5,15.2,52.9,3.0,0.0,0.0,C,1.52,1.0,0.0,9,6,17
b,F,90618,25.1,15.2,54.3,2.3,0.0,0.0,C,0.81,1.0,0.0,9,6,18
b,F,90619,23.3,15.6,61.9,2.3,0.0,0.0,C,0.15,0.5,0.0,9,6,19
b,F,90620,21.8,15.5,67.6,1.9,0.0,0.0,C,0.14583333333333331,0.4583333333333333,0.0,9,6,20
b,F,90621,19.8,16.1,79.5,0.8,0.0,0.0,C,0.14166666666666666,0.4166666666666667,0.0,9,6,21
b,F,90622,18.6,16.3,86.5,1.1,0.0,0.0,C,0.1375,0.375,0.0,9,6,22
b,F,90623,17.7,16.1,90.3,0.8,0.0,0.0,G,0.13333333333333333,0.33333333333333337,0.0,9,6,23
b,F,90700,17.7,16.3,91.3,1.6,0.0,0.0,R,0.12916666666666665,0.2916666666666667,0.0,9,7,0
b,F,90701,17.3,16.2,93.1,1.3,0.0,0.0,R,0.125,0.25,0.0,9,7,1
b,F,90702,17.1,16.0,93.5,1.5,0.0,0.0,R,0.12083333333333333,0.20833333333333337,0.0,9,7,2
b,F,90703,16.5,15.6,94.2,1.2,0.0,0.0,R,0.11666666666666667,0.16666666666666669,0.0,9,7,3
b,F,90704,16.3,15.5,94.6,0.3,0.0,0.0,G,0.1125,0.125,0.0,9,7,4
b,F,90705,16.1,15.2,94.5,1.2,0.0,0.0,G,0.10833333333333334,0.08333333333333337,0.0,9,7,5
b,F,90706,15.9,15.1,95.1,0.3,0.0,0.0,G,0.10416666666666667,0.041666666666666685,0.0,9,7,6
b,F,90707,16.0,15.2,94.7,0.1,0.0,0.0,G,0.1,0.0,0.0,9,7,7
b,F,90708,17.6,16.4,92.6,0.0,0.0,0.0,G,0.6,0.3,0.0,9,7,8
b,F,90709,19.7,16.9,83.6,0.8,0.0,0.0,G,1.42,0.8,0.0,9,7,9
b,F,90710,21.7,17.1,75.3,1.5,0.0,0.0,C,2.14,0.9,0.0,9,7,10
b,F,90711,23.4,17.2,68.0,1.0,0.0,0.0,C,2.51,0.9,0.0,9,7,11
b,F,90712,24.9,16.4,59.3,1.4,0.0,0.0,C,3.02,1.0,0.0,9,7,12
b,F,90713,25.9,12.9,44.8,2.1,0.0,0.0,C,3.24,1.0,0.0,9,7,13
b,F,90714,26.9,12.3,40.4,2.1,0.0,0.0,C,3.09,1.0,0.0,9,7,14
b,F,90715,27.4,11.5,37.2,2.7,0.0,0.0,C,2.68,1.0,0.0,9,7,15
b,F,90716,27.6,12.9,40.3,1.9,0.0,0.0,C,2.2,1.0,0.0,9,7,16
b,F,90717,27.6,13.7,42.4,1.2,0.0,0.0,C,1.45,1.0,0.0,9,7,17
